cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
706533	57192	DUCUNN 1.871 mg/1.398 mg GRANULADO EFERVESCENTE	Sodio bicarbonato/Ácido cítrico 1,87 g/1,4 g solución/suspensión oral sobre	1,87 g/1,4 g	Sobre	10	sobre	SODIO BICARBONATO 1871 mg|CITRICO ACIDO 1398 mg	VÍA ORAL	GRANULADO EFERVESCENTE	A02AH - Antiacidos con bicarbonato de sodio	LABORATORIOS ERN S.A.	0	0	0
971887	57192	DUCUNN 1.871 mg/1.398 mg GRANULADO EFERVESCENTE	Sodio bicarbonato/Ácido cítrico 1,87 g/1,4 g solución/suspensión oral sobre	1,87 g/1,4 g	Sobre	50	sobre	SODIO BICARBONATO 1,87 g|CITRICO ACIDO 1,4 g	VÍA ORAL	GRANULADO EFERVESCENTE	A02AH - Antiacidos con bicarbonato de sodio	LABORATORIOS ERN S.A.	0	0	0
