cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
663154	70837	GEMCITABINA SUN 1000 mg POLVO PARA SOLUCION PARA PERFUSION EFG	Gemcitabina 1.000 mg inyectable perfusión 26,3 ml	1.000 mg	Vial	1	vial para inyección	GEMCITABINA HIDROCLORURO 1000 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01BC05 - Gemcitabina	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	2009-06-25	1	2011-10-25	Autorizado	2009-06-25	1	0	0	0
663190	70836	GEMCITABINA SUN 200 mg POLVO PARA SOLUCION PARA PERFUSION EFG	Gemcitabina 200 mg inyectable perfusión 5,26 ml	200 mg	Vial	1	vial para inyección	GEMCITABINA HIDROCLORURO 200 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01BC05 - Gemcitabina	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	2009-06-22	0	2019-12-05	Anulado	2019-12-05	1	0	0	0
665102	71353	GEMCITABINA FLYNN 200 mg POLVO PARA SOLUCION PARA PERFUSION EFG	Gemcitabina 200 mg inyectable perfusión 5,26 ml	200 mg	Vial	1	vial para inyección	GEMCITABINA HIDROCLORURO 200 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01BC05 - Gemcitabina	FLYNN PHARMA LIMITED	2010-04-29	1	2013-10-28	Autorizado	2010-04-29	1	0	0	0
665103	71354	GEMCITABINA FLYNN 1000 mg POLVO PARA SOLUCION PARA PERFUSION EFG	Gemcitabina 1.000 mg inyectable perfusión 26,3 ml	1.000 mg	Vial	1	vial para inyección	GEMCITABINA HIDROCLORURO 1000 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01BC05 - Gemcitabina	FLYNN PHARMA LIMITED	2010-04-28	1	2013-10-28	Autorizado	2010-04-28	1	0	0	0
667708	71169	GEMCITABINA ACCORD 200 mg POLVO PARA SOLUCION PARA PERFUSION EFG	Gemcitabina 200 mg inyectable perfusión 5,26 ml	200 mg	Vial	1	vial para inyección	GEMCITABINA HIDROCLORURO 200 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01BC05 - Gemcitabina	ACCORD HEALTHCARE S.L.U.	2011-03-18	0	2025-03-27	Anulado	2025-03-27	1	0	0	0
667710	71170	GEMCITABINA ACCORD 1000 mg POLVO PARA SOLUCION PARA PERFUSION EFG	Gemcitabina 1.000 mg inyectable perfusión 26,3 ml	1.000 mg	Vial	1	vial para inyección	GEMCITABINA HIDROCLORURO 1000 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01BC05 - Gemcitabina	ACCORD HEALTHCARE S.L.U.	2011-03-18	0	2025-03-27	Anulado	2025-03-27	1	0	0	0
668986	72102	GEMCITABINA KABI 200 mg POLVO PARA SOLUCION PARA PERFUSION EFG	Gemcitabina 200 mg inyectable perfusión 5,26 ml	200 mg	Vial	1	vial para inyección	GEMCITABINA HIDROCLORURO 200 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01BC05 - Gemcitabina	FRESENIUS KABI ESPAÑA, S.A.U.	2011-08-08	0	2021-02-24	Anulado	2021-02-24	1	0	0	0
668987	72103	GEMCITABINA KABI 2000 mg POLVO PARA SOLUCION PARA PERFUSION	Gemcitabina 2.000 mg inyectable perfusión 52,6 ml	2.000 mg	Vial	1	vial para inyección	GEMCITABINA HIDROCLORURO 2000 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01BC05 - Gemcitabina	FRESENIUS KABI ESPAÑA, S.A.U.	2011-08-08	0	2021-02-09	Anulado	2021-02-09	1	0	0	0
668989	72104	GEMCITABINA KABI 1000 mg POLVO PARA SOLUCION PARA PERFUSION EFG	Gemcitabina 1.000 mg inyectable perfusión 26,3 ml	1.000 mg	Vial	1	vial para inyección	GEMCITABINA HIDROCLORURO 1000 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01BC05 - Gemcitabina	FRESENIUS KABI ESPAÑA, S.A.U.	2011-08-08	0	2021-02-24	Anulado	2021-02-24	1	0	0	0
673326	73626	GEMCITABINA GP-PHARM 200 mg POLVO PARA SOLUCION PARA PERFUSION EFG	Gemcitabina 200 mg inyectable perfusión 5,26 ml	200 mg	Vial	1	vial para inyección	GEMCITABINA HIDROCLORURO 200 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	1	L01BC05 - Gemcitabina	GP PHARM S.A.	2011-03-14	0	2022-03-16	Anulado	2022-03-16	1	0	0	0
