cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
663154	70837	35603174	gemcitabine 1000 MG Injection	1719003	EXACT			2026-03-12
680706	74081	35605122	52.6 ML gemcitabine 38 MG/ML Injection	1720975	EXACT			2026-03-12
680707	74082	35605112	26.3 ML gemcitabine 38 MG/ML Injection	1720960	EXACT			2026-03-12
682537	74479	35605113	gemcitabine 38 MG/ML Injection	1720961	BROAD		gemcitabine 2000 MG Injection	2026-03-12
691948	76156	35603176	gemcitabine 2000 MG Injection	1719005	EXACT			2026-03-12
691949	76157	21151383	gemcitabine 1500 MG Injection	OMOP376630	EXACT			2026-03-12
691950	76158	35603172	gemcitabine 200 MG Injection	1719000	EXACT			2026-03-12
691980	76166	35603174	gemcitabine 1000 MG Injection	1719003	EXACT			2026-03-12
710604	80814	35200816	gemcitabine 10 MG/ML Injection	2058864	EXACT			2026-03-12
710607	80814	35200816	gemcitabine 10 MG/ML Injection	2058864	EXACT			2026-03-12
710611	80814	35200816	gemcitabine 10 MG/ML Injection	2058864	EXACT			2026-03-12
710614	80814	35200816	gemcitabine 10 MG/ML Injection	2058864	EXACT			2026-03-12
710618	80814	35200816	gemcitabine 10 MG/ML Injection	2058864	EXACT			2026-03-12
710621	80814	35200816	gemcitabine 10 MG/ML Injection	2058864	EXACT			2026-03-12
710786	80845	40242699	gemcitabine 38 MG/ML	1148918	BROAD		gemcitabine 40 MG/ML Injection	2026-03-12
710787	80846	40242699	gemcitabine 38 MG/ML	1148918	BROAD		gemcitabine 40 MG/ML Injection	2026-03-12
721289	80814	35200816	gemcitabine 10 MG/ML Injection	2058864	EXACT			2026-03-12
722266	83260	35603176	gemcitabine 2000 MG Injection	1719005	EXACT			2026-03-12
722297	83263	35603172	gemcitabine 200 MG Injection	1719000	EXACT			2026-03-12
722298	83264	35603174	gemcitabine 1000 MG Injection	1719003	EXACT			2026-03-12
729973	85641	40242699	gemcitabine 38 MG/ML	1148918	EXACT			2026-03-12
729974	85642	40242699	gemcitabine 38 MG/ML	1148918	EXACT			2026-03-12
729975	85643	40242699	gemcitabine 38 MG/ML	1148918	EXACT			2026-03-12
663190	70836	35603172	gemcitabine 200 MG Injection	1719000	EXACT			2026-03-12
665102	71353	35603172	gemcitabine 200 MG Injection	1719000	EXACT			2026-03-12
665103	71354	35603174	gemcitabine 1000 MG Injection	1719003	EXACT			2026-03-12
667708	71169	35603172	gemcitabine 200 MG Injection	1719000	EXACT			2026-03-12
667710	71170	35603174	gemcitabine 1000 MG Injection	1719003	EXACT			2026-03-12
668986	72102	35603172	gemcitabine 200 MG Injection	1719000	EXACT			2026-03-12
668987	72103	35603176	gemcitabine 2000 MG Injection	1719005	BROAD		52.6 ML gemcitabine 38 MG/ML Injection	2026-03-12
668989	72104	35603174	gemcitabine 1000 MG Injection	1719003	EXACT			2026-03-12
673326	73626	35603172	gemcitabine 200 MG Injection	1719000	EXACT			2026-03-12
673412	73627	35603174	gemcitabine 1000 MG Injection	1719003	EXACT			2026-03-12
675952	72980	35605113	gemcitabine 38 MG/ML Injection	1720961	BROAD		52.6 ML gemcitabine 38 MG/ML Injection	2026-03-12
676194	72979	35603172	gemcitabine 200 MG Injection	1719000	BROAD		5.26 ML gemcitabine 38 MG/ML Injection	2026-03-12
676195	72981	35603174	gemcitabine 1000 MG Injection	1719003	BROAD		26.3 ML gemcitabine 38 MG/ML Injection	2026-03-12
680708	74083	35605123	5.26 ML gemcitabine 38 MG/ML Injection	1720977	BROAD		5.3 ML gemcitabine 38 MG/ML Injection	2026-03-12
681967	74408	35603174	gemcitabine 1000 MG Injection	1719003	BROAD		26.3 ML gemcitabine 38 MG/ML Injection	2026-03-12
701413	78458	35603172	gemcitabine 200 MG Injection	1719000	BROAD		5.26 ML gemcitabine 38 MG/ML Injection	2026-03-12
701415	78459	35603174	gemcitabine 1000 MG Injection	1719003	BROAD		26.3 ML gemcitabine 38 MG/ML Injection	2026-03-12
701424	78463	35603176	gemcitabine 2000 MG Injection	1719005	BROAD		52.6 ML gemcitabine 38 MG/ML Injection	2026-03-12
