product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
24-0245-01	19044884	zopiclone 3.75 MG Oral Tablet	152911	EXACT			2026-04-09
24-0245-02	19044884	zopiclone 3.75 MG Oral Tablet	152911	EXACT			2026-04-09
24-0245-03	19044884	zopiclone 3.75 MG Oral Tablet	152911	EXACT			2026-04-09
24-0245-04	19044884	zopiclone 3.75 MG Oral Tablet	152911	EXACT			2026-04-09
24-0246-01	19044886	zopiclone 5 MG Oral Tablet	249292	EXACT			2026-04-09
24-0246-02	19044886	zopiclone 5 MG Oral Tablet	249292	EXACT			2026-04-09
24-0246-03	19044886	zopiclone 5 MG Oral Tablet	249292	EXACT			2026-04-09
24-0246-04	19044886	zopiclone 5 MG Oral Tablet	249292	EXACT			2026-04-09
24-0247-01	19044885	zopiclone 7.5 MG Oral Tablet	199523	EXACT			2026-04-09
24-0247-02	19044885	zopiclone 7.5 MG Oral Tablet	199523	EXACT			2026-04-09
24-0247-03	19044885	zopiclone 7.5 MG Oral Tablet	199523	EXACT			2026-04-09
24-0247-04	19044885	zopiclone 7.5 MG Oral Tablet	199523	EXACT			2026-04-09
