cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
654842	73432	CAPENON HCT 40 mg/10 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino/Hidroclorotiazida 40 mg/10 mg/25 mg comprimido	40 mg/10 mg/25 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 40 mg|AMLODIPINO BESILATO 10 mg|HIDROCLOROTIAZIDA 25 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	3	C09DX03 - Olmesartan medoxomilo, amlodipino e hidroclorotiazida	DAIICHI SANKYO ESPANA S.A.	2011-03-03	1	2014-01-02	Autorizado	2011-03-03	1	0	0	0
654843	73435	CAPENON HCT 40 mg/10 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino/Hidroclorotiazida 40 mg/10 mg/12,5 mg comprimido	40 mg/10 mg/12,5 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 40 mg|AMLODIPINO BESILATO 10 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	3	C09DX03 - Olmesartan medoxomilo, amlodipino e hidroclorotiazida	DAIICHI SANKYO ESPANA S.A.	2011-02-23	1	2014-01-02	Autorizado	2011-02-23	1	0	0	0
654844	73452	SEVIKAR HCT 40 mg/10 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino/Hidroclorotiazida 40 mg/10 mg/12,5 mg comprimido	40 mg/10 mg/12,5 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 40 mg|AMLODIPINO BESILATO 10 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	3	C09DX03 - Olmesartan medoxomilo, amlodipino e hidroclorotiazida	DAIICHI SANKYO ESPANA S.A.	2011-02-23	1	2014-01-02	Autorizado	2011-02-23	1	0	0	0
654845	73454	SEVIKAR HCT 40 mg/10 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino/Hidroclorotiazida 40 mg/10 mg/25 mg comprimido	40 mg/10 mg/25 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 40 mg|AMLODIPINO BESILATO 10 mg|HIDROCLOROTIAZIDA 25 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	3	C09DX03 - Olmesartan medoxomilo, amlodipino e hidroclorotiazida	DAIICHI SANKYO ESPANA S.A.	2011-02-23	1	2014-01-02	Autorizado	2011-02-23	1	0	0	0
654846	73439	BALZAK PLUS 40 mg/10 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino/Hidroclorotiazida 40 mg/10 mg/25 mg comprimido	40 mg/10 mg/25 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 40 mg|AMLODIPINO BESILATO 10 mg|HIDROCLOROTIAZIDA 25 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	3	C09DX03 - Olmesartan medoxomilo, amlodipino e hidroclorotiazida	MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG S.A.	2011-02-21	1	2014-01-02	Autorizado	2011-02-21	1	0	0	0
654847	73440	BALZAK PLUS 40 mg/10 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino/Hidroclorotiazida 40 mg/10 mg/12,5 mg comprimido	40 mg/10 mg/12,5 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 40 mg|AMLODIPINO BESILATO 10 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	3	C09DX03 - Olmesartan medoxomilo, amlodipino e hidroclorotiazida	MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG S.A.	2011-02-21	1	2014-01-02	Autorizado	2011-02-21	1	0	0	0
678588	73434	CAPENON HCT 40 mg/5 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino/Hidroclorotiazida 40 mg/5 mg/25 mg comprimido	40 mg/5 mg/25 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 40 mg|AMLODIPINO BESILATO 5 mg|HIDROCLOROTIAZIDA 25 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	3	C09DX03 - Olmesartan medoxomilo, amlodipino e hidroclorotiazida	DAIICHI SANKYO ESPANA S.A.	2011-02-22	1	2011-10-28	Autorizado	2011-02-22	1	0	0	0
678596	73437	BALZAK PLUS 20 mg/5 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino/Hidroclorotiazida 20 mg/5 mg/12,5 mg comprimido	20 mg/5 mg/12,5 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 20 mg|AMLODIPINO BESILATO 5 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	3	C09DX03 - Olmesartan medoxomilo, amlodipino e hidroclorotiazida	MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG S.A.	2011-02-21	1	2011-05-26	Autorizado	2011-02-21	1	0	0	0
678601	73438	BALZAK PLUS 40 mg/5 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino/Hidroclorotiazida 40 mg/5 mg/12,5 mg comprimido	40 mg/5 mg/12,5 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 40 mg|AMLODIPINO BESILATO 5 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	3	C09DX03 - Olmesartan medoxomilo, amlodipino e hidroclorotiazida	MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG S.A.	2011-02-21	1	2011-05-26	Autorizado	2011-02-21	1	0	0	0
678643	73450	SEVIKAR HCT 20 mg/5 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino/Hidroclorotiazida 20 mg/5 mg/12,5 mg comprimido	20 mg/5 mg/12,5 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 20 mg|AMLODIPINO BESILATO 5 mg|HIDROCLOROTIAZIDA 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	3	C09DX03 - Olmesartan medoxomilo, amlodipino e hidroclorotiazida	DAIICHI SANKYO ESPANA S.A.	2011-02-23	1	2011-05-26	Autorizado	2011-02-23	1	0	0	0
