ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/14/946/001	EMEA/H/C/003956	30 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass)	0.5 ml	1 pre-filled syringe + 1 alcohol swab	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
EU/1/14/946/002	EMEA/H/C/003956	30 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass)	0.5 ml	5 pre-filled syringes + 5 alcohol swabs	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
EU/1/14/946/003	EMEA/H/C/003956	48 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass)	0.5 ml	1 pre-filled syringe + 1 alcohol swab	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
EU/1/14/946/004	EMEA/H/C/003956	48 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass)	0.5 ml	5 pre-filled syringes + 5 alcohol swabs	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
EU/1/14/946/005	EMEA/H/C/003956	30 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass) with needle guard	0.5 ml	1 pre-filled syringe + 1 alcohol swab	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
EU/1/14/946/006	EMEA/H/C/003956	30 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass)	0.5 ml	3 pre-filled syringes + 3 alcohol swabs	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
EU/1/14/946/007	EMEA/H/C/003956	30 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass) with needle guard	0.5 ml	3 pre-filled syringes + 3 alcohol swabs	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
EU/1/14/946/008	EMEA/H/C/003956	30 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass) with needle guard	0.5 ml	5 pre-filled syringes + 5 alcohol swabs	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
EU/1/14/946/009	EMEA/H/C/003956	30 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass)	0.5 ml	10 pre-filled syringes + 10 alcohol swabs	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
EU/1/14/946/010	EMEA/H/C/003956	30 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass) with needle guard	0.5 ml	10 pre-filled syringes + 10 alcohol swabs	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
EU/1/14/946/011	EMEA/H/C/003956	48 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass) with needle guard	0.5 ml	1 pre-filled syringe + 1 alcohol swab	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
EU/1/14/946/012	EMEA/H/C/003956	48 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass)	0.5 ml	3 pre-filled syringes + 3 alcohol swabs	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
EU/1/14/946/013	EMEA/H/C/003956	48 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass) with needle guard	0.5 ml	3 pre-filled syringes + 3 alcohol swabs	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
EU/1/14/946/014	EMEA/H/C/003956	48 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass) with needle guard	0.5 ml	5 pre-filled syringes + 5 alcohol swabs	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
EU/1/14/946/015	EMEA/H/C/003956	48 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass)	0.5 ml	10 pre-filled syringes + 10 alcohol swabs	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
EU/1/14/946/016	EMEA/H/C/003956	48 MU/0.5 ml	Solution for injection/infusion	Intravenous use, Subcutaneous use	pre-filled syringe (glass) with needle guard	0.5 ml	10 pre-filled syringes + 10 alcohol swabs	accofil	Accofil	EU/1/14/946	filgrastim	filgrastim	L03AA02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/accofil	Authorised
