product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/19/1412/001	Deferasirox Accord	EU/1/19/1412/001	09-JAN-20	EMEA/H/C/005156	90 mg	Film-coated tablet	90 mg	PVC/PE/PVDC/Al blister, N28	28
EU/1/19/1412/002	Deferasirox Accord	EU/1/19/1412/002	09-JAN-20	EMEA/H/C/005156	90 mg	Film-coated tablet	90 mg	PVC/PE/PVDC/Al blister, N30	30
EU/1/19/1412/003	Deferasirox Accord	EU/1/19/1412/003	09-JAN-20	EMEA/H/C/005156	90 mg	Film-coated tablet	90 mg	PVC/PE/PVDC/Al blister, N56	56
EU/1/19/1412/004	Deferasirox Accord	EU/1/19/1412/004	09-JAN-20	EMEA/H/C/005156	90 mg	Film-coated tablet	90 mg	PVC/PE/PVDC/Al blister, N90	90
EU/1/19/1412/005	Deferasirox Accord	EU/1/19/1412/005	09-JAN-20	EMEA/H/C/005156	180 mg	Film-coated tablet	180 mg	PVC/PE/PVDC/Al blister, N28	28
EU/1/19/1412/006	Deferasirox Accord	EU/1/19/1412/006	09-JAN-20	EMEA/H/C/005156	180 mg	Film-coated tablet	180 mg	PVC/PE/PVDC/Al blister, N30	30
EU/1/19/1412/007	Deferasirox Accord	EU/1/19/1412/007	09-JAN-20	EMEA/H/C/005156	180 mg	Film-coated tablet	180 mg	PVC/PE/PVDC/Al blister, N56	56
EU/1/19/1412/008	Deferasirox Accord	EU/1/19/1412/008	09-JAN-20	EMEA/H/C/005156	180 mg	Film-coated tablet	180 mg	PVC/PE/PVDC/Al blister, N90	90
EU/1/19/1412/009	Deferasirox Accord	EU/1/19/1412/009	09-JAN-20	EMEA/H/C/005156	360 mg	Film-coated tablet	360 mg	PVC/PE/PVDC/Al blister, N28	28
EU/1/19/1412/010	Deferasirox Accord	EU/1/19/1412/010	09-JAN-20	EMEA/H/C/005156	360 mg	Film-coated tablet	360 mg	PVC/PE/PVDC/Al blister, N30	30
EU/1/19/1412/011	Deferasirox Accord	EU/1/19/1412/011	09-JAN-20	EMEA/H/C/005156	360 mg	Film-coated tablet	360 mg	PVC/PE/PVDC/Al blister, N56	56
EU/1/19/1412/012	Deferasirox Accord	EU/1/19/1412/012	09-JAN-20	EMEA/H/C/005156	360 mg	Film-coated tablet	360 mg	PVC/PE/PVDC/Al blister, N90	90
EU/1/19/1412/013	Deferasirox Accord	EU/1/19/1412/013	09-JAN-20	EMEA/H/C/005156	360 mg	Film-coated tablet	360 mg	PVC/PE/PVDC/Al blister, N300	300
