ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/06/363/001	1358463	dasatinib 20 MG Oral Tablet [Sprycel]	643173	EXACT			2025-12-04
EU/1/06/363/002	1358464	dasatinib 50 MG Oral Tablet [Sprycel]	643175	EXACT			2025-12-04
EU/1/06/363/003	1358465	dasatinib 70 MG Oral Tablet [Sprycel]	643177	EXACT			2025-12-04
EU/1/06/363/004	1358463	dasatinib 20 MG Oral Tablet [Sprycel]	643173	EXACT			2025-12-04
EU/1/06/363/005	1358464	dasatinib 50 MG Oral Tablet [Sprycel]	643175	EXACT			2025-12-04
EU/1/06/363/006	1358465	dasatinib 70 MG Oral Tablet [Sprycel]	643177	EXACT			2025-12-04
EU/1/06/363/007	1358463	dasatinib 20 MG Oral Tablet [Sprycel]	643173	EXACT			2025-12-04
EU/1/06/363/008	1358464	dasatinib 50 MG Oral Tablet [Sprycel]	643175	EXACT			2025-12-04
EU/1/06/363/009	1358465	dasatinib 70 MG Oral Tablet [Sprycel]	643177	EXACT			2025-12-04
EU/1/06/363/010	19130483	dasatinib 100 MG Oral Tablet [Sprycel]	799830	EXACT			2025-12-04
EU/1/06/363/011	19130483	dasatinib 100 MG Oral Tablet [Sprycel]	799830	EXACT			2025-12-04
EU/1/06/363/012	40230580	dasatinib 80 MG Oral Tablet [Sprycel]	1045408	EXACT			2025-12-04
EU/1/06/363/013	40230580	dasatinib 80 MG Oral Tablet [Sprycel]	1045408	EXACT			2025-12-04
EU/1/06/363/014	40230576	dasatinib 140 MG Oral Tablet [Sprycel]	1045404	EXACT			2025-12-04
EU/1/06/363/015	40230576	dasatinib 140 MG Oral Tablet [Sprycel]	1045404	EXACT			2025-12-04
EU/1/06/363/016	36065857	dasatinib 10 MG/ML Oral Suspension [Sprycel]	OMOP4992219	EXACT			2025-12-04
