ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/08/450/001	EMEA/H/C/000826	30 MIU (300 µg/0.5 ml)	Solution for injection or infusion	Subcutaneous or intravenous use	pre-filled syringe (glass) without safety device	0.5 ml	1 pre-filled syringe without safety device	Biograstim
EU/1/08/450/002	EMEA/H/C/000826	30 MIU (300 µg/0.5 ml)	Solution for injection or infusion	Subcutaneous or intravenous use	pre-filled syringe (glass) without safety device	0.5 ml	5 pre-filled syringes without safety device	Biograstim
EU/1/08/450/003	EMEA/H/C/000826	30 MIU (300 µg/0.5 ml)	Solution for injection or infusion	Subcutaneous or intravenous use	pre-filled syringe (glass) without safety device	0.5 ml	2 x 5 pre-filled syringes without safety device	Biograstim
EU/1/08/450/004	EMEA/H/C/000826	30 MIU (300 µg/0.5 ml)	Solution for injection or infusion	Subcutaneous or intravenous use	pre-filled syringe (glass) without safety device	0.5 ml	10 pre-filled syringes without safety device	Biograstim
EU/1/08/450/005	EMEA/H/C/000826	48 MIU (480 µg/0.8 ml)	Solution for injection or infusion	Subcutaneous or intravenous use	pre-filled syringe (glass) without safety device	0.8 ml	1 pre-filled syringe without safety device	Biograstim
EU/1/08/450/006	EMEA/H/C/000826	48 MIU (480 µg/0.8 ml)	Solution for injection or infusion	Subcutaneous or intravenous use	pre-filled syringe (glass) without safety device	0.8 ml	5 pre-filled syringes without safety device	Biograstim
EU/1/08/450/007	EMEA/H/C/000826	48 MIU (480 µg/0.8 ml)	Solution for injection or infusion	Subcutaneous or intravenous use	pre-filled syringe (glass) without safety device	0.8 ml	2 x 5 pre-filled syringes without safety device	Biograstim
EU/1/08/450/008	EMEA/H/C/000826	48 MIU (480 µg/0.8 ml)	Solution for injection or infusion	Subcutaneous or intravenous use	pre-filled syringe (glass) without safety device	0.8 ml	10 pre-filled syringes without safety device	Biograstim
EU/1/08/450/009	EMEA/H/C/000826	30 MIU (300 µg/0.5 ml)	Solution for injection or infusion	Subcutaneous or intravenous use	pre-filled syringe (glass) with safety device	0.5 ml	5 pre-filled syringes with safety device	Biograstim
EU/1/08/450/010	EMEA/H/C/000826	48 MIU (480 µg/0.8 ml)	Solution for injection or infusion	Subcutaneous or intravenous use	pre-filled syringe (glass) with safety device	0.8 ml	5 pre-filled syringes with safety device	Biograstim
