product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
20-0075-01	46287538	ticagrelor 60 MG Oral Tablet	1666332				
20-0075-02	46287538	ticagrelor 60 MG Oral Tablet	1666332				
20-0075-03	46287538	ticagrelor 60 MG Oral Tablet	1666332				
20-0075-04	46287538	ticagrelor 60 MG Oral Tablet	1666332				
20-0075-05	46287538	ticagrelor 60 MG Oral Tablet	1666332				
20-0076-01	40241188	ticagrelor 90 MG Oral Tablet	1116635				
20-0076-02	40241188	ticagrelor 90 MG Oral Tablet	1116635				
20-0076-03	40241188	ticagrelor 90 MG Oral Tablet	1116635				
20-0076-04	40241188	ticagrelor 90 MG Oral Tablet	1116635				
20-0076-05	40241188	ticagrelor 90 MG Oral Tablet	1116635				
20-0076-06	40241188	ticagrelor 90 MG Oral Tablet	1116635				
