codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
042607010	042607	TRIBACCINE	SOSPENSIONE INIETTABILE IN SIRINGA PRERIEMPITA- 1 SIRINGA DA 0,5 ML	TOSSOIDE DIFTERICO/TOSSOIDE TETANICO/TOSSOIDE PERTOSSICO (PT)	TOSSOIDE DIFTERICO|TOSSOIDE PERTOSSICO (PT)|TOSSOIDE TETANICO	||	||	Sospensione iniettabile in siringa pre-riempita	J07AJ52	AJ VACCINES A/S	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
042607022	042607	TRIBACCINE	SOSPENSIONE INIETTABILE IN SIRINGA PRERIEMPITA- 5 SIRINGHE DA 0,5 ML	TOSSOIDE DIFTERICO/TOSSOIDE TETANICO/TOSSOIDE PERTOSSICO (PT)	TOSSOIDE DIFTERICO|TOSSOIDE PERTOSSICO (PT)|TOSSOIDE TETANICO	||	||	Sospensione iniettabile in siringa pre-riempita	J07AJ52	AJ VACCINES A/S	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
042607034	042607	TRIBACCINE	SOSPENSIONE INIETTABILE IN SIRINGA PRERIEMPITA-10 SIRINGHE DA 0,5 ML	TOSSOIDE DIFTERICO/TOSSOIDE TETANICO/TOSSOIDE PERTOSSICO (PT)	TOSSOIDE DIFTERICO|TOSSOIDE PERTOSSICO (PT)|TOSSOIDE TETANICO	||	||	Sospensione iniettabile in siringa pre-riempita	J07AJ52	AJ VACCINES A/S	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
042607046	042607	TRIBACCINE	SOSPENSIONE INIETTABILE IN SIRINGA PRERIEMPITA-20 SIRINGHE DA 0,5 ML	TOSSOIDE DIFTERICO/TOSSOIDE TETANICO/TOSSOIDE PERTOSSICO (PT)	TOSSOIDE DIFTERICO|TOSSOIDE PERTOSSICO (PT)|TOSSOIDE TETANICO	||	||	Sospensione iniettabile in siringa pre-riempita	J07AJ52	AJ VACCINES A/S	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
