cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
660699	69680	37354396	clotrimazole 10 MG/ML Otic Solution	2725165	EXACT			2026-03-13
700688	62218	37354396	clotrimazole 10 MG/ML Otic Solution	2725165	EXACT			2026-03-13
700689	62219	1000636	clotrimazole 500 MG Vaginal Insert	197532	EXACT			2026-03-13
700691	62220	19022063	clotrimazole 20 MG/ML Vaginal Cream	199603	EXACT			2026-03-13
700694	62221	37354396	clotrimazole 10 MG/ML Otic Solution	2725165	EXACT			2026-03-13
701299	78414	1000636	clotrimazole 500 MG Vaginal Insert	197532	EXACT			2026-03-13
720607	82837	37354396	clotrimazole 10 MG/ML Otic Solution	2725165	EXACT			2026-03-13
725036	52626	37354396	clotrimazole 10 MG/ML Otic Solution	2725165	EXACT			2026-03-13
725044	52625	37354396	clotrimazole 10 MG/ML Otic Solution	2725165	EXACT			2026-03-13
725051	52624	37354396	clotrimazole 10 MG/ML Otic Solution	2725165	EXACT			2026-03-13
965970	56755	1000636	clotrimazole 500 MG Vaginal Insert	197532	EXACT			2026-03-13
966812	56825	19022063	clotrimazole 20 MG/ML Vaginal Cream	199603	EXACT			2026-03-13
966820	56826	37354396	clotrimazole 10 MG/ML Otic Solution	2725165	EXACT			2026-03-13
728306	11003-29-03-1999	19022063	clotrimazole 20 MG/ML Vaginal Cream	199603	EXACT			2026-03-13
732405	11003-29-03-1999IP	19022063	clotrimazole 20 MG/ML Vaginal Cream	199603	EXACT			2026-03-13
763319	11003-29-03-1999IP1	19022063	clotrimazole 20 MG/ML Vaginal Cream	199603	EXACT			2026-03-13
767290	90227	37354396	clotrimazole 10 MG/ML Otic Solution	2725165	EXACT			2026-03-13
767436	253139829031999	1000636	clotrimazole 500 MG Vaginal Insert	197532	EXACT			2026-03-13
768589	253139829031999IP	1000636	clotrimazole 500 MG Vaginal Insert	197532	EXACT			2026-03-13
952382	59019	19007148	clotrimazole 100 MG/ML Vaginal Cream	105476	EXACT			2026-03-13
