codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
050980010	050980	860504	PEGZILARGINASE 5 MG/ML Injectable Solution	OMOP5583437	EXACT	auto-linked from EMA 005484		2026-06-12
050980022	050980	860504	PEGZILARGINASE 5 MG/ML Injectable Solution	OMOP5583437	EXACT	auto-linked from EMA 005484		2026-06-12
