product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
23-0211-01	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, OPA/Al/PVC/Al blister, N10	10
23-0211-02	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
23-0211-03	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
23-0211-04	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, OPA/Al/PVC/Al blister, N100	100
23-0211-05	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, OPA/Al/PVC/Al blister, N120	120
23-0211-06	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, OPA/Al/PVC/Al blister, N180	180
23-0211-07	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N10	10
23-0211-08	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N30	30
23-0211-09	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N60	60
23-0211-10	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N100	100
23-0211-11	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N120	120
23-0211-12	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al blister, N180	180
23-0211-13	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, OPA/Al/PVC/Al calendar blister, N14	14
23-0211-14	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, OPA/Al/PVC/Al calendar blister, N56	56
23-0211-15	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, OPA/Al/PVC/Al calendar blister, N168	168
23-0211-16	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, OPA/Al/PVC/Al calendar blister, N196	196
23-0211-17	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al calendar blister, N14	14
23-0211-18	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al calendar blister, N56	56
23-0211-19	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al calendar blister, N168	168
23-0211-20	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, PVC/PVDC/Al calendar blister, N196	196
23-0211-21	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N10	10
23-0211-22	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N30	30
23-0211-23	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N60	60
23-0211-24	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N90	90
23-0211-25	Ticagrelor Teva 90 mg film-coated tablets	23-0211	14-DEC-23	DE/H/7374/002	90 mg	Film-coated tablet	90 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N180	180
