ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/17/1254/001	EMEA/H/C/004655	1 mg	Orodispersible tablet	Oral use	blister (alu/alu)		20 tablets	Jorveza
EU/1/17/1254/002	EMEA/H/C/004655	1 mg	Orodispersible tablet	Oral use	blister (alu/alu)		30 tablets	Jorveza
EU/1/17/1254/003	EMEA/H/C/004655	1 mg	Orodispersible tablet	Oral use	blister (alu/alu)		60 tablets	Jorveza
EU/1/17/1254/004	EMEA/H/C/004655	1 mg	Orodispersible tablet	Oral use	blister (alu/alu)		90 tablets	Jorveza
EU/1/17/1254/005	EMEA/H/C/004655	1 mg	Orodispersible tablet	Oral use	blister (alu/alu)		100 tablets	Jorveza
EU/1/17/1254/006	EMEA/H/C/004655	1 mg	Orodispersible tablet	Oral use	blister (alu/alu)		200 tablets	Jorveza
EU/1/17/1254/007	EMEA/H/C/004655	0.5 mg	Orodispersible tablet	Oral use	blister (alu/alu)		20 tablets	Jorveza
EU/1/17/1254/008	EMEA/H/C/004655	0.5 mg	Orodispersible tablet	Oral use	blister (alu/alu)		60 tablets	Jorveza
EU/1/17/1254/009	EMEA/H/C/004655	0.5 mg	Orodispersible tablet	Oral use	blister (alu/alu)		90 tablets	Jorveza
EU/1/17/1254/010	EMEA/H/C/004655	0.5 mg	Orodispersible tablet	Oral use	blister (alu/alu)		100 tablets	Jorveza
EU/1/17/1254/011	EMEA/H/C/004655	0.5 mg	Orodispersible tablet	Oral use	blister (alu/alu)		200 tablets	Jorveza
EU/1/17/1254/012	EMEA/H/C/004655	0.2 mg/ml	Oral suspension	Oral use	bottle (glass)	165 ml	1 bottle + 1 oral syringe	Jorveza
