ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/09/579/001	19023425	repaglinide 0.5 MG Oral Tablet	200257	EXACT			2025-12-04
EU/1/09/579/002	19023425	repaglinide 0.5 MG Oral Tablet	200257	EXACT			2025-12-04
EU/1/09/579/003	19023425	repaglinide 0.5 MG Oral Tablet	200257	EXACT			2025-12-04
EU/1/09/579/004	19023425	repaglinide 0.5 MG Oral Tablet	200257	EXACT			2025-12-04
EU/1/09/579/005	19023425	repaglinide 0.5 MG Oral Tablet	200257	EXACT			2025-12-04
EU/1/09/579/006	19023425	repaglinide 0.5 MG Oral Tablet	200257	EXACT			2025-12-04
EU/1/09/579/007	19023424	repaglinide 1 MG Oral Tablet	200256	EXACT			2025-12-04
EU/1/09/579/008	19023424	repaglinide 1 MG Oral Tablet	200256	EXACT			2025-12-04
EU/1/09/579/009	19023424	repaglinide 1 MG Oral Tablet	200256	EXACT			2025-12-04
EU/1/09/579/010	19023424	repaglinide 1 MG Oral Tablet	200256	EXACT			2025-12-04
EU/1/09/579/011	19023424	repaglinide 1 MG Oral Tablet	200256	EXACT			2025-12-04
EU/1/09/579/012	19023424	repaglinide 1 MG Oral Tablet	200256	EXACT			2025-12-04
EU/1/09/579/013	19023426	repaglinide 2 MG Oral Tablet	200258	EXACT			2025-12-04
EU/1/09/579/014	19023426	repaglinide 2 MG Oral Tablet	200258	EXACT			2025-12-04
EU/1/09/579/015	19023426	repaglinide 2 MG Oral Tablet	200258	EXACT			2025-12-04
EU/1/09/579/016	19023426	repaglinide 2 MG Oral Tablet	200258	EXACT			2025-12-04
EU/1/09/579/017	19023426	repaglinide 2 MG Oral Tablet	200258	EXACT			2025-12-04
EU/1/09/579/018	19023426	repaglinide 2 MG Oral Tablet	200258	EXACT			2025-12-04
