cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
658786	68629	ACETATO DE CIPROTERONA/ETINILESTRADIOL SANDOZ 2 mg/ 0.035 mg COMPRIMIDOS RECUBIERTOS EFG	Ciproterona/Etinilestradiol 2 mg/0,035 mg comprimido	2 mg/0,035 mg	Blister	28	comprimido	CIPROTERONA ACETATO 2 mg|ETINILESTRADIOL 0,035 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	G03HB01 - Ciproterona y estrogeno	SANDOZ FARMACEUTICA S.A.	0	1	0	0
685983	BE114572	DIANE 35 COMPRIMIDOS RECUBIERTOS	Ciproterona/Etinilestradiol 2 mg/0,035 mg comprimido	2 mg/0,035 mg	Blister	21	comprimido	CIPROTERONA ACETATO 2 mg|ETINILESTRADIOL 0,035 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03HB01 - Ciproterona y estrogeno	BAYER	0	0	0	0
855304	62946	DIANE DIARIO 2 mg/0,035 mg COMPRIMIDOS RECUBIERTOS	Ciproterona/Etinilestradiol 2 mg/0,035 mg comprimido	2 mg/0,035 mg	Blister	28	comprimido	CIPROTERONA ACETATO 2 mg|ETINILESTRADIOL 0,035 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	G03HB01 - Ciproterona y estrogeno	BAYER HISPANIA S.L.	0	0	0	0
