product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
23-0199-01	Pazopanib Accord 200 mg film-coated tablets	23-0199	27-NOV-23	HU/H/0820/001	200 mg	Film-coated tablet	200 mg	Carton box, PVC/PE/PVDC/Al blister, N10	10
23-0199-02	Pazopanib Accord 200 mg film-coated tablets	23-0199	27-NOV-23	HU/H/0820/001	200 mg	Film-coated tablet	200 mg	Carton box, PVC/PE/PVDC/Al blister, N30	30
23-0199-03	Pazopanib Accord 200 mg film-coated tablets	23-0199	27-NOV-23	HU/H/0820/001	200 mg	Film-coated tablet	200 mg	Carton box, PVC/PE/PVDC/Al blister, N60	60
23-0199-04	Pazopanib Accord 200 mg film-coated tablets	23-0199	27-NOV-23	HU/H/0820/001	200 mg	Film-coated tablet	200 mg	Carton box, PVC/PE/PVDC/Al blister, N90	90
23-0199-05	Pazopanib Accord 200 mg film-coated tablets	23-0199	27-NOV-23	HU/H/0820/001	200 mg	Film-coated tablet	200 mg	Carton box, PVC/PE/PVDC/Al unit-dose blister, N10	10
23-0199-06	Pazopanib Accord 200 mg film-coated tablets	23-0199	27-NOV-23	HU/H/0820/001	200 mg	Film-coated tablet	200 mg	Carton box, PVC/PE/PVDC/Al unit-dose blister, N30	30
23-0199-07	Pazopanib Accord 200 mg film-coated tablets	23-0199	27-NOV-23	HU/H/0820/001	200 mg	Film-coated tablet	200 mg	Carton box, PVC/PE/PVDC/Al unit-dose blister, N60	60
23-0199-08	Pazopanib Accord 200 mg film-coated tablets	23-0199	27-NOV-23	HU/H/0820/001	200 mg	Film-coated tablet	200 mg	Carton box, PVC/PE/PVDC/Al unit-dose blister, N90	90
23-0199-09	Pazopanib Accord 200 mg film-coated tablets	23-0199	27-NOV-23	HU/H/0820/001	200 mg	Film-coated tablet	200 mg	Carton box, HDPE bottle, N30	30
23-0199-10	Pazopanib Accord 200 mg film-coated tablets	23-0199	27-NOV-23	HU/H/0820/001	200 mg	Film-coated tablet	200 mg	Carton box, HDPE bottle, N90	90
23-0199-11	Pazopanib Accord 200 mg film-coated tablets	23-0199	27-NOV-23	HU/H/0820/001	200 mg	Film-coated tablet	200 mg	Carton box, HDPE bottle, N90	90
23-0200-01	Pazopanib Accord 400 mg film-coated tablets	23-0200	27-NOV-23	HU/H/0820/002	400 mg	Film-coated tablet	400 mg	Carton box, PVC/PE/PVDC/Al blister, N10	10
23-0200-02	Pazopanib Accord 400 mg film-coated tablets	23-0200	27-NOV-23	HU/H/0820/002	400 mg	Film-coated tablet	400 mg	Carton box, PVC/PE/PVDC/Al blister, N30	30
23-0200-03	Pazopanib Accord 400 mg film-coated tablets	23-0200	27-NOV-23	HU/H/0820/002	400 mg	Film-coated tablet	400 mg	Carton box, PVC/PE/PVDC/Al blister, N60	60
23-0200-04	Pazopanib Accord 400 mg film-coated tablets	23-0200	27-NOV-23	HU/H/0820/002	400 mg	Film-coated tablet	400 mg	Carton box, PVC/PE/PVDC/Al blister, N90	90
23-0200-05	Pazopanib Accord 400 mg film-coated tablets	23-0200	27-NOV-23	HU/H/0820/002	400 mg	Film-coated tablet	400 mg	Carton box, PVC/PE/PVDC/Al unit-dose blister, N10	10
23-0200-06	Pazopanib Accord 400 mg film-coated tablets	23-0200	27-NOV-23	HU/H/0820/002	400 mg	Film-coated tablet	400 mg	Carton box, PVC/PE/PVDC/Al unit-dose blister, N30	30
23-0200-07	Pazopanib Accord 400 mg film-coated tablets	23-0200	27-NOV-23	HU/H/0820/002	400 mg	Film-coated tablet	400 mg	Carton box, PVC/PE/PVDC/Al unit-dose blister, N60	60
23-0200-08	Pazopanib Accord 400 mg film-coated tablets	23-0200	27-NOV-23	HU/H/0820/002	400 mg	Film-coated tablet	400 mg	Carton box, PVC/PE/PVDC/Al unit-dose blister, N90	90
23-0200-09	Pazopanib Accord 400 mg film-coated tablets	23-0200	27-NOV-23	HU/H/0820/002	400 mg	Film-coated tablet	400 mg	Carton box, HDPE bottle, N30	30
23-0200-10	Pazopanib Accord 400 mg film-coated tablets	23-0200	27-NOV-23	HU/H/0820/002	400 mg	Film-coated tablet	400 mg	Carton box, HDPE bottle, N60	60
