ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/97/040/001	EMEA/H/C/000137	0.01 mmol/ml	Solution for infusion	Intravenous use	Vial (glass)	50 ml	1 vial	Teslascan
EU/1/97/040/002	EMEA/H/C/000137	0.01 mmol/ml	Solution for infusion	Intravenous use	Vial (glass)	50 ml	10 vials	Teslascan
