cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
809343	57233	DUMIROX 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Fluvoxamina 50 mg comprimido	50 mg	Blister	30	comprimido	FLUVOXAMINA MALEATO 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB08 - Fluvoxamina	VIATRIS HEALTHCARE LIMITED	0	0	0
822494	58212	DUMIROX 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Fluvoxamina 100 mg comprimido	100 mg	Blister	30	comprimido	FLUVOXAMINA MALEATO 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB08 - Fluvoxamina	VIATRIS HEALTHCARE LIMITED	0	0	0
895177	63276	FLUVOXAMINA SANDOZ  50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Fluvoxamina 50 mg comprimido	50 mg	Blister	30	comprimido	FLUVOXAMINA MALEATO 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB08 - Fluvoxamina	SANDOZ FARMACEUTICA S.A.	0	0	0
895185	63277	FLUVOXAMINA SANDOZ 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Fluvoxamina 100 mg comprimido	100 mg	Blister	30	comprimido	FLUVOXAMINA MALEATO 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB08 - Fluvoxamina	SANDOZ FARMACEUTICA S.A.	0	0	0
