ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/09/611/001	EMEA/H/C/001107	20 mg/0.72 ml	Concentrate and solvent for solution for infusion	Intravenous use	concentrate: vial (glass); solvent: vial (glass)	concentrate: 0.72 ml; solvent: 1.28 ml	1 vial + 1 vial	Docetaxel TEVA
EU/1/09/611/002	EMEA/H/C/001107	80 mg/2.88 ml	Concentrate and solvent for solution for infusion	Intravenous use	concentrate: vial (glass); solvent: vial (glass)	concentrate: 2.88 ml; solvent: 5.12 ml	1 vial + 1 vial	Docetaxel TEVA
