ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/14/936/001	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2025-12-04
EU/1/14/936/002	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2025-12-04
EU/1/14/936/003	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2025-12-04
EU/1/14/936/004	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2025-12-04
EU/1/14/936/005	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2025-12-04
EU/1/14/936/006	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2025-12-04
EU/1/14/936/007	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2025-12-04
EU/1/14/936/008	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2025-12-04
EU/1/14/936/009	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2026-05-29
EU/1/14/936/010	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2026-05-29
EU/1/14/936/011	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2026-05-29
EU/1/14/936/012	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2026-05-29
EU/1/14/936/013	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2026-05-29
EU/1/14/936/014	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2026-05-29
EU/1/14/936/015	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2026-05-29
EU/1/14/936/016	35604974	simoctocog alfa 1 UNT Injection [Nuwiq]	1729091	EXACT			2026-05-29
