ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/09/585/001	EMEA/H/C/001181	1.5 mg	Capsule, hard	Oral use	blister (PVC/alu)		28	rivastigmine-1-pharma	Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/002	EMEA/H/C/001181	1.5 mg	Capsule, hard	Oral use	blister (PVC/alu)		56	rivastigmine-1-pharma	Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/003	EMEA/H/C/001181	1.5 mg	Capsule, hard	Oral use	blister (PVC/alu)		112	rivastigmine-1-pharma	Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/004	EMEA/H/C/001181	1.5 mg	Capsule, hard				Carton box, HDPE bottle, N250		Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/005	EMEA/H/C/001181	3 mg	Capsule, hard	Oral use	blister (PVC/alu)		28	rivastigmine-1-pharma	Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/006	EMEA/H/C/001181	3 mg	Capsule, hard	Oral use	blister (PVC/alu)		56	rivastigmine-1-pharma	Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/007	EMEA/H/C/001181	3 mg	Capsule, hard	Oral use	blister (PVC/alu)		112	rivastigmine-1-pharma	Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/008	EMEA/H/C/001181	3 mg	Capsule, hard				Carton box, HDPE bottle, N250		Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/009	EMEA/H/C/001181	4.5 mg	Capsule, hard	Oral use	blister (PVC/alu)		28	rivastigmine-1-pharma	Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/010	EMEA/H/C/001181	4.5 mg	Capsule, hard	Oral use	blister (PVC/alu)		56	rivastigmine-1-pharma	Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/011	EMEA/H/C/001181	4.5 mg	Capsule, hard	Oral use	blister (PVC/alu)		112	rivastigmine-1-pharma	Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/012	EMEA/H/C/001181	4.5 mg	Capsule, hard				Carton box, HDPE bottle, N250		Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/013	EMEA/H/C/001181	6 mg	Capsule, hard	Oral use	blister (PVC/alu)		28	rivastigmine-1-pharma	Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/014	EMEA/H/C/001181	6 mg	Capsule, hard	Oral use	blister (PVC/alu)		56	rivastigmine-1-pharma	Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/015	EMEA/H/C/001181	6 mg	Capsule, hard	Oral use	blister (PVC/alu)		112	rivastigmine-1-pharma	Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/016	EMEA/H/C/001181	6 mg	Capsule, hard				Carton box, HDPE bottle, N250		Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/017	EMEA/H/C/001181	2 mg / ml	Oral solution	Oral use	bottle (amber glass)	50 ml	1 bottle	rivastigmine-1-pharma	Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
EU/1/09/585/018	EMEA/H/C/001181	2 mg / ml	Oral solution	Oral use	bottle (amber glass)	120 ml	1 bottle	rivastigmine-1-pharma	Rivastigmine 1 A Pharma	EU/1/09/585	rivastigmine	rivastigmine	N06DA03	1 A Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/rivastigmine-1-pharma	Authorised
