codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
044007019	044007	GOGANZA	13,8 G POLVERE PER SOLUZIONE ORALE - 20 BUSTINE IN CA/EMA/AL	MACROGOL 3350/SODIO CLORURO/SODIO IDROGENO CARBONATO/POTASSIO CLORURO	MACROGOL 3350|POTASSIO CLORURO|SODIO CLORURO|SODIO IDROGENO CARBONATO	|||	|||	Polvere per soluzione orale	A06AD65	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
044007021	044007	GOGANZA	13,8 G POLVERE PER SOLUZIONE ORALE - 30 BUSTINE IN CA/EMA/AL	MACROGOL 3350/SODIO CLORURO/SODIO IDROGENO CARBONATO/POTASSIO CLORURO	MACROGOL 3350|POTASSIO CLORURO|SODIO CLORURO|SODIO IDROGENO CARBONATO	|||	|||	Polvere per soluzione orale	A06AD65	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
044007033	044007	GOGANZA	13,8 G POLVERE PER SOLUZIONE ORALE - 50 BUSTINE IN CA/EMA/AL	MACROGOL 3350/SODIO CLORURO/SODIO IDROGENO CARBONATO/POTASSIO CLORURO	MACROGOL 3350|POTASSIO CLORURO|SODIO CLORURO|SODIO IDROGENO CARBONATO	|||	|||	Polvere per soluzione orale	A06AD65	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
044007045	044007	GOGANZA	13,8 G POLVERE PER SOLUZIONE ORALE - 100 BUSTINE IN CA/EMA/AL	MACROGOL 3350/SODIO CLORURO/SODIO IDROGENO CARBONATO/POTASSIO CLORURO	MACROGOL 3350|POTASSIO CLORURO|SODIO CLORURO|SODIO IDROGENO CARBONATO	|||	|||	Polvere per soluzione orale	A06AD65	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
044007058	044007	GOGANZA	13,8 G POLVERE PER SOLUZIONE ORALE - 100 (2 X 50 ) BUSTINE IN CA/EMA/AL, CONFEZIONE MULTIPLA	MACROGOL 3350/SODIO CLORURO/SODIO IDROGENO CARBONATO/POTASSIO CLORURO	MACROGOL 3350|POTASSIO CLORURO|SODIO CLORURO|SODIO IDROGENO CARBONATO	|||	|||	Polvere per soluzione orale	A06AD65	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
044007060	044007	GOGANZA	13,8 g polvere per soluzione orale>  100  (2x50) bustine in CA/AL/PE, confezione multipla	MACROGOL 3350/SODIO CLORURO/SODIO IDROGENO CARBONATO/POTASSIO CLORURO	MACROGOL 3350|POTASSIO CLORURO|SODIO CLORURO|SODIO IDROGENO CARBONATO	|||	|||	Polvere per soluzione orale	A06AD65	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
044007072	044007	GOGANZA	13,8 G POLVERE PER SOLUZIONE ORALE - 20 BUSTINE IN CA/AL/PE	MACROGOL 3350/SODIO CLORURO/SODIO IDROGENO CARBONATO/POTASSIO CLORURO	MACROGOL 3350|POTASSIO CLORURO|SODIO CLORURO|SODIO IDROGENO CARBONATO	|||	|||	Polvere per soluzione orale	A06AD65	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
044007084	044007	GOGANZA	13,8 G POLVERE PER SOLUZIONE ORALE - 30 BUSTINE IN CA/AL/PE	MACROGOL 3350/SODIO CLORURO/SODIO IDROGENO CARBONATO/POTASSIO CLORURO	MACROGOL 3350|POTASSIO CLORURO|SODIO CLORURO|SODIO IDROGENO CARBONATO	|||	|||	Polvere per soluzione orale	A06AD65	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
044007096	044007	GOGANZA	13,8 G POLVERE PER SOLUZIONE ORALE - 50 BUSTINE IN CA/AL/PE	MACROGOL 3350/SODIO CLORURO/SODIO IDROGENO CARBONATO/POTASSIO CLORURO	MACROGOL 3350|POTASSIO CLORURO|SODIO CLORURO|SODIO IDROGENO CARBONATO	|||	|||	Polvere per soluzione orale	A06AD65	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
044007108	044007	GOGANZA	13,8 G POLVERE PER SOLUZIONE ORALE - 100 BUSTINE IN CA/AL/PE	MACROGOL 3350/SODIO CLORURO/SODIO IDROGENO CARBONATO/POTASSIO CLORURO	MACROGOL 3350|POTASSIO CLORURO|SODIO CLORURO|SODIO IDROGENO CARBONATO	|||	|||	Polvere per soluzione orale	A06AD65	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
