product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
06-0070-02	Balance 1.5% glucose, 1.25 mmol/l calcium solution for peritoneal dialysis	06-0070	21-MAY-10	DK/H/0330/001		Solution for peritoneal dialysis	2000 ml	Carton packing, N4	4
06-0070-03	Balance 1.5% glucose, 1.25 mmol/l calcium solution for peritoneal dialysis	06-0070	21-MAY-10	DK/H/0330/001		Solution for peritoneal dialysis	2500 ml	Carton packing, N4	4
06-0070-04	Balance 1.5% glucose, 1.25 mmol/l calcium solution for peritoneal dialysis	06-0070	21-MAY-10	DK/H/0330/001		Solution for peritoneal dialysis	3000 ml	Carton packing, N4	4
06-0070-05	Balance 1.5% glucose, 1.25 mmol/l calcium solution for peritoneal dialysis	06-0070	21-MAY-10	DK/H/0330/001		Solution for peritoneal dialysis	3000 ml	Carton packing, N4	4
06-0070-06	Balance 1.5% glucose, 1.25 mmol/l calcium solution for peritoneal dialysis	06-0070	21-MAY-10	DK/H/0330/001		Solution for peritoneal dialysis	5000 ml	Carton packing, N2	2
06-0070-07	Balance 1.5% glucose, 1.25 mmol/l calcium solution for peritoneal dialysis	06-0070	21-MAY-10	DK/H/0330/001		Solution for peritoneal dialysis	6000 ml	Carton packing, N2	2
06-0070-08	Balance 1.5% glucose, 1.25 mmol/l calcium solution for peritoneal dialysis	06-0070	21-MAY-10	DK/H/0330/001		Solution for peritoneal dialysis	5000 ml	Carton packing, N2	2
06-0070-09	Balance 1.5% glucose, 1.25 mmol/l calcium solution for peritoneal dialysis	06-0070	21-MAY-10	DK/H/0330/001		Solution for peritoneal dialysis	6000 ml	Carton packing, N2	2
06-0071-02	Balance 2.3% glucose, 1.25 mmol/l calcium solution for peritoneal dialysis	06-0071	21-MAY-10	DK/H/0330/003		Solution for peritoneal dialysis	2000 ml	Carton packing, N4	4
06-0071-03	Balance 2.3% glucose, 1.25 mmol/l calcium solution for peritoneal dialysis	06-0071	21-MAY-10	DK/H/0330/003		Solution for peritoneal dialysis	2500 ml	Carton packing, N4	4
