product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
99-1041-15	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-16	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-17	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-18	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-19	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-20	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-21	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-22	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-23	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-24	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-25	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-26	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-27	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-28	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-29	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-30	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-31	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-32	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-33	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-34	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-35	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-36	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-37	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-38	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-39	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-40	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
99-1041-41	35604576	paroxetine hydrochloride 20 MG Oral Tablet	1738495	EXACT			2026-04-06
