product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
18-0163-01	Atazanavir Sandoz 300 mg hard capsules	18-0163	24-MAR-23	NL/H/4117/004	300 mg	Capsule, hard	300 mg	Carton box, OPA/Al/PVC/Al unit-dose blister, N30	30
18-0163-02	Atazanavir Sandoz 300 mg hard capsules	18-0163	24-MAR-23	NL/H/4117/004	300 mg	Capsule, hard	300 mg	Carton box, OPA/Al/PVC/Al unit-dose blister, N60	60
18-0163-03	Atazanavir Sandoz 300 mg hard capsules	18-0163	24-MAR-23	NL/H/4117/004	300 mg	Capsule, hard	300 mg	Carton box, OPA/Al/PVC/Al unit-dose blister, N90	90
18-0163-04	Atazanavir Sandoz 300 mg hard capsules	18-0163	24-MAR-23	NL/H/4117/004	300 mg	Capsule, hard	300 mg	Carton box, OPA/Al/PVC/Al unit-dose blister, N120	120
18-0163-05	Atazanavir Sandoz 300 mg hard capsules	18-0163	24-MAR-23	NL/H/4117/004	300 mg	Capsule, hard	300 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
18-0163-06	Atazanavir Sandoz 300 mg hard capsules	18-0163	24-MAR-23	NL/H/4117/004	300 mg	Capsule, hard	300 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
18-0163-07	Atazanavir Sandoz 300 mg hard capsules	18-0163	24-MAR-23	NL/H/4117/004	300 mg	Capsule, hard	300 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
18-0163-08	Atazanavir Sandoz 300 mg hard capsules	18-0163	24-MAR-23	NL/H/4117/004	300 mg	Capsule, hard	300 mg	Carton box, OPA/Al/PVC/Al blister, N120	120
18-0163-09	Atazanavir Sandoz 300 mg hard capsules	18-0163	24-MAR-23	NL/H/4117/004	300 mg	Capsule, hard	300 mg	Carton box, HDPE bottle, N30	30
18-0163-10	Atazanavir Sandoz 300 mg hard capsules	18-0163	24-MAR-23	NL/H/4117/004	300 mg	Capsule, hard	300 mg	Carton box, HDPE bottle, N60	60
18-0163-11	Atazanavir Sandoz 300 mg hard capsules	18-0163	24-MAR-23	NL/H/4117/004	300 mg	Capsule, hard	300 mg	Carton box, HDPE bottle, N90	90
18-0163-12	Atazanavir Sandoz 300 mg hard capsules	18-0163	24-MAR-23	NL/H/4117/004	300 mg	Capsule, hard	300 mg	Carton box, HDPE bottle, N120	120
