product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
24-0007-01	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al blister, N10	10
24-0007-02	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al perforated unit dose blister, N10	10
24-0007-03	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al blister, N15	15
24-0007-04	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al blister, N30	30
24-0007-05	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al perforated unit dose blister, N30	30
24-0007-06	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al blister, N60	60
24-0007-07	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al perforated unit dose blister, N60	60
24-0007-08	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al blister, N90	90
24-0007-09	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al perforated unit dose blister, N90	90
24-0007-10	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al blister, N100	100
24-0007-11	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al perforated unit dose blister, N100	100
24-0007-12	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al calendar blister, N14	14
24-0007-13	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al calendar blister, N28	28
24-0007-14	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al calendar blister, N42	42
24-0007-15	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al calendar blister, N56	56
24-0007-16	Razarxo 2.5 mg film-coated tablets	24-0007	12-JAN-24	DK/H/3436/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/PVC-Al calendar blister, N98	98
24-0008-01	Razarxo 10 mg film-coated tablets	24-0008	12-JAN-24	DK/H/3436/002	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/PVC-Al blister, N10	10
24-0008-02	Razarxo 10 mg film-coated tablets	24-0008	12-JAN-24	DK/H/3436/002	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/PVC-Al perforated unit dose blister, N10	10
