ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/08/462/001	EMEA/H/C/000805	375 mg	Prolonged-release tablet	Oral use	Blister (PVC/PVDC/alu)	60 tablets		ranexa	Ranexa	EU/1/08/462	ranolazine	ranolazine	C01EB18	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/ranexa	Authorised
EU/1/08/462/002	EMEA/H/C/000805	375 mg	Prolonged-release tablet	Oral use	Bottle (HDPE)	60 tablets		ranexa	Ranexa	EU/1/08/462	ranolazine	ranolazine	C01EB18	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/ranexa	Authorised
EU/1/08/462/003	EMEA/H/C/000805	500 mg	Prolonged-release tablet	Oral use	Blister (PVC/PVDC/alu)	60 tablets		ranexa	Ranexa	EU/1/08/462	ranolazine	ranolazine	C01EB18	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/ranexa	Authorised
EU/1/08/462/004	EMEA/H/C/000805	500 mg	Prolonged-release tablet	Oral use	Bottle (HDPE)	60 tablets		ranexa	Ranexa	EU/1/08/462	ranolazine	ranolazine	C01EB18	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/ranexa	Authorised
EU/1/08/462/005	EMEA/H/C/000805	750 mg	Prolonged-release tablet	Oral use	Blister (PVC/PVDC/alu)	60 tablets		ranexa	Ranexa	EU/1/08/462	ranolazine	ranolazine	C01EB18	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/ranexa	Authorised
EU/1/08/462/006	EMEA/H/C/000805	750 mg	Prolonged-release tablet	Oral use	Bottle (HDPE)	60 tablets		ranexa	Ranexa	EU/1/08/462	ranolazine	ranolazine	C01EB18	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/ranexa	Authorised
EU/1/08/462/007	EMEA/H/C/000805	375 mg	Prolonged-release tablet	Oral use	Blister (PVC/PVDC/alu)	30 tablets		ranexa	Ranexa	EU/1/08/462	ranolazine	ranolazine	C01EB18	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/ranexa	Authorised
EU/1/08/462/008	EMEA/H/C/000805	375 mg	Prolonged-release tablet	Oral use	Blister (PVC/PVDC/alu)	100 tablets		ranexa	Ranexa	EU/1/08/462	ranolazine	ranolazine	C01EB18	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/ranexa	Authorised
EU/1/08/462/009	EMEA/H/C/000805	500 mg	Prolonged-release tablet	Oral use	Blister (PVC/PVDC/alu)	30 tablets		ranexa	Ranexa	EU/1/08/462	ranolazine	ranolazine	C01EB18	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/ranexa	Authorised
EU/1/08/462/010	EMEA/H/C/000805	500 mg	Prolonged-release tablet	Oral use	Blister (PVC/PVDC/alu)	100 tablets		ranexa	Ranexa	EU/1/08/462	ranolazine	ranolazine	C01EB18	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/ranexa	Authorised
EU/1/08/462/011	EMEA/H/C/000805	750 mg	Prolonged-release tablet	Oral use	Blister (PVC/PVDC/alu)	30 tablets		ranexa	Ranexa	EU/1/08/462	ranolazine	ranolazine	C01EB18	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/ranexa	Authorised
EU/1/08/462/012	EMEA/H/C/000805	750 mg	Prolonged-release tablet	Oral use	Blister (PVC/PVDC/alu)	100 tablets		ranexa	Ranexa	EU/1/08/462	ranolazine	ranolazine	C01EB18	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/ranexa	Authorised
