codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
032085019	032085	DICLOMED	0,74 MG/ML COLLUTORIO- FLACONE DA 200 ML	DICLOFENAC	DICLOFENAC	0.1		Colluttorio	A01AD11	FARMAKA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
032085033	032085	DICLOMED	0,3 MG/SPRUZZO, SPRAY PER MUCOSA ORALE - 1 CONTENITORE MULTIDOSE DA 15 ML	DICLOFENAC	DICLOFENAC	0.3	milligrammi	Spray per mucosa orale, soluzione	A01AD11	FARMAKA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
034373011	034373	ZEROFLOG	0,074 G/100 ML COLLUTORIO- 1 FLACONE DA 200 ML	DICLOFENAC	DICLOFENAC	0.1	grammi	Colluttorio	A01AD11	NEOPHARMED GENTILI S.P.A.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
034373023	034373	ZEROFLOG	0,074 G/100 ML COLLUTORIO- 12 BUSTINE DA 15 ML	DICLOFENAC	DICLOFENAC	0.1		Colluttorio	A01AD11	NEOPHARMED GENTILI S.P.A.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
034373035	034373	ZEROFLOG	0,3 MG/SPRUZZO, SPRAY PER MUCOSA ORALE - 1 CONTENITORE MULTIDOSE DA 15 ML	DICLOFENAC	DICLOFENAC	0.3	milligrammi	Spray per mucosa orale, soluzione	A01AD11	NEOPHARMED GENTILI S.P.A.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
036786010	036786	ITAMIDOL	3 % SCHIUMA CUTANEA- CONTENITORE SOTTO PRESSIONE 50 G	DICLOFENAC	DICLOFENAC	3	percent	Schiuma cutanea	M02AA15	FIDIA FARMACEUTICI S.P.A.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
037645013	037645	VOLTALGAN	3 % SCHIUMA CUTANEA - CONTENITORE SOTTO PRESSIONE DA 50 G	DICLOFENAC	DICLOFENAC	3		Schiuma cutanea	M02AA15	HALEON ITALY S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
040518019	040518	VISUNAC	1 MG/ML COLLIRIO, SOLUZIONE- FLACONE DA 5 ML	DICLOFENAC	DICLOFENAC	1	milligram(s)/millilitre	Collirio, soluzione	S01BC03	VISUFARMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
040518021	040518	VISUNAC	1 MG/ML COLLIRIO, SOLUZIONE- 30 CONTENITORI MONODOSE DA 0,5 ML	DICLOFENAC	DICLOFENAC	1	milligram(s)/millilitre	Collirio, soluzione	S01BC03	VISUFARMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
040657013	040657	FASTUM ANTIDOLORIFICO	<10 MG/G GEL> TUBO DA 50 G	DICLOFENAC	DICLOFENAC	1	percent	Gel	M02AA15	A. MENARINI INDUSTRIE FARMACEUTICHE RIUNITE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
