codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
028687010	028687	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
028687022	028687	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
028687034	028687	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
028687046	028687	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
028687059	028687	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
028687061	028687	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
028687073	028687	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
028687085	028687	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
028687097	028687	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
028687109	028687	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
028687111	028687	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
028687123	028687	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
036160012	036160	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
036160024	036160	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
036160036	036160	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
036160048	036160	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
036160051	036160	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
036160063	036160	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
036160113	036160	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
036160125	036160	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
036160137	036160	35603186	antihemophilic factor, human recombinant 1 UNT Injection [Advate]	1719225	EXACT	auto-linked from EMA 000520		2026-06-12
