cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
654833	67660	STRATTERA 10 mg CAPSULAS DURAS	Atomoxetina 10 mg cápsula	10 mg	Blister	7	cápsula	ATOMOXETINA HIDROCLORURO 10 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LILLY S.A.	2006-04-07	0	2023-04-27	Suspenso	2024-06-03	1	0	0	0
654834	67660	STRATTERA 10 mg CAPSULAS DURAS	Atomoxetina 10 mg cápsula	10 mg	Blister	28	cápsula	ATOMOXETINA HIDROCLORURO 10 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LILLY S.A.	2006-04-07	0	2023-04-27	Suspenso	2024-06-03	1	0	0	0
654835	67659	STRATTERA 18 mg CAPSULAS DURAS	Atomoxetina 18 mg cápsula	18 mg	Blister	7	cápsula	ATOMOXETINA HIDROCLORURO 18 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LILLY S.A.	2006-04-07	0	2023-04-27	Suspenso	2024-06-03	1	0	0	0
654836	67659	STRATTERA 18 mg CAPSULAS DURAS	Atomoxetina 18 mg cápsula	18 mg	Blister	28	cápsula	ATOMOXETINA HIDROCLORURO 18 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LILLY S.A.	2006-04-07	0	2023-04-27	Suspenso	2024-06-03	1	0	0	0
654837	67661	STRATTERA 25 mg CAPSULAS DURAS	Atomoxetina 25 mg cápsula	25 mg	Blister	7	cápsula	ATOMOXETINA HIDROCLORURO 25 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LILLY S.A.	2006-04-05	0	2023-04-27	Suspenso	2024-06-03	1	0	0	0
654838	67661	STRATTERA 25 mg CAPSULAS DURAS	Atomoxetina 25 mg cápsula	25 mg	Blister	28	cápsula	ATOMOXETINA HIDROCLORURO 25 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LILLY S.A.	2006-04-05	0	2023-04-27	Suspenso	2024-06-03	1	0	0	0
654839	67657	STRATTERA 40 mg CAPSULAS DURAS	Atomoxetina 40 mg cápsula	40 mg	Blister	7	cápsula	ATOMOXETINA HIDROCLORURO 40 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LILLY S.A.	2006-04-07	0	2023-04-27	Suspenso	2024-06-03	1	0	0	0
654840	67657	STRATTERA 40 mg CAPSULAS DURAS	Atomoxetina 40 mg cápsula	40 mg	Blister	28	cápsula	ATOMOXETINA HIDROCLORURO 40 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LILLY S.A.	2006-04-07	0	2023-04-27	Suspenso	2024-06-03	1	0	0	0
654841	67656	STRATTERA 60 mg CAPSULAS DURAS	Atomoxetina 60 mg cápsula	60 mg	Blister	28	cápsula	ATOMOXETINA HIDROCLORURO 60 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LILLY S.A.	2006-04-07	0	2023-04-27	Suspenso	2024-06-03	1	0	0	0
661552	70123	STRATTERA 100 mg CAPSULAS DURAS	Atomoxetina 100 mg cápsula	100 mg	Blister	28	cápsula	ATOMOXETINA HIDROCLORURO 100 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LILLY S.A.	2008-10-03	0	2023-04-03	Suspenso	2024-06-03	1	0	0	0
661555	70124	STRATTERA 80 mg CAPSULAS DURAS	Atomoxetina 80 mg cápsula	80 mg	Blister	28	cápsula	ATOMOXETINA HIDROCLORURO 80 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LILLY S.A.	2008-10-03	0	2023-04-27	Suspenso	2024-06-03	1	0	0	0
706844	79268	STRATTERA 4 MG/ML SOLUCION ORAL	Atomoxetina 4 mg/ml solución/suspensión oral	4 mg/ml	Frasco	300	ml	ATOMOXETINA HIDROCLORURO 4 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BA09 - Atomoxetina	LILLY S.A.	2015-01-22	1	2016-08-01	Autorizado	2015-01-22	1	0	0	0
718811	82386	ATAMAX 10 MG CAPSULAS DURAS EFG	Atomoxetina 10 mg cápsula	10 mg	Blister	7	cápsula	ATOMOXETINA HIDROCLORURO 10 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LABORATORIOS RUBIO S.A.	2017-09-11	1	2020-07-06	Autorizado	2017-09-12	1	0	0	0
718812	82386	ATAMAX 10 MG CAPSULAS DURAS EFG	Atomoxetina 10 mg cápsula	10 mg	Blister	28	cápsula	ATOMOXETINA HIDROCLORURO 10 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LABORATORIOS RUBIO S.A.	2017-09-11	1	2020-07-06	Autorizado	2017-09-12	1	0	0	0
718813	82387	ATAMAX 18 MG CAPSULAS DURAS EFG	Atomoxetina 18 mg cápsula	18 mg	Blister	7	cápsula	ATOMOXETINA HIDROCLORURO 18 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LABORATORIOS RUBIO S.A.	2017-09-11	1	2020-07-06	Autorizado	2017-09-12	1	0	0	0
718814	82387	ATAMAX 18 MG CAPSULAS DURAS EFG	Atomoxetina 18 mg cápsula	18 mg	Blister	28	cápsula	ATOMOXETINA HIDROCLORURO 18 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LABORATORIOS RUBIO S.A.	2017-09-11	1	2020-07-06	Autorizado	2017-09-12	1	0	0	0
718815	82388	ATAMAX 25 MG CAPSULAS DURAS EFG	Atomoxetina 25 mg cápsula	25 mg	Blister	7	cápsula	ATOMOXETINA HIDROCLORURO 25 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LABORATORIOS RUBIO S.A.	2017-09-11	1	2020-07-06	Autorizado	2017-09-12	1	0	0	0
718816	82388	ATAMAX 25 MG CAPSULAS DURAS EFG	Atomoxetina 25 mg cápsula	25 mg	Blister	28	cápsula	ATOMOXETINA HIDROCLORURO 25 mg	VÍA ORAL	CÁPSULA DURA	1	N06BA09 - Atomoxetina	LABORATORIOS RUBIO S.A.	2017-09-11	1	2020-07-06	Autorizado	2017-09-12	1	0	0	0
