product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
18-0133-01	Triemma 10 mg/4 mg/1.25 mg film-coated tablets	18-0133	11-SEP-18	HU/H/0484/001	10 mg/4 mg/1.25 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N10	10
18-0133-02	Triemma 10 mg/4 mg/1.25 mg film-coated tablets	18-0133	11-SEP-18	HU/H/0484/001	10 mg/4 mg/1.25 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N20	20
18-0133-03	Triemma 10 mg/4 mg/1.25 mg film-coated tablets	18-0133	11-SEP-18	HU/H/0484/001	10 mg/4 mg/1.25 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N30	30
18-0133-04	Triemma 10 mg/4 mg/1.25 mg film-coated tablets	18-0133	11-SEP-18	HU/H/0484/001	10 mg/4 mg/1.25 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N60	60
18-0133-05	Triemma 10 mg/4 mg/1.25 mg film-coated tablets	18-0133	11-SEP-18	HU/H/0484/001	10 mg/4 mg/1.25 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N90	90
18-0133-06	Triemma 10 mg/4 mg/1.25 mg film-coated tablets	18-0133	11-SEP-18	HU/H/0484/001	10 mg/4 mg/1.25 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N100	100
18-0134-01	Triemma 20 mg/4 mg/1.25 mg film-coated tablets	18-0134	11-SEP-18	HU/H/0484/002	20 mg/4 mg/1.25 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N10	10
18-0134-02	Triemma 20 mg/4 mg/1.25 mg film-coated tablets	18-0134	11-SEP-18	HU/H/0484/002	20 mg/4 mg/1.25 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N20	20
18-0134-03	Triemma 20 mg/4 mg/1.25 mg film-coated tablets	18-0134	11-SEP-18	HU/H/0484/002	20 mg/4 mg/1.25 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N30	30
18-0134-04	Triemma 20 mg/4 mg/1.25 mg film-coated tablets	18-0134	11-SEP-18	HU/H/0484/002	20 mg/4 mg/1.25 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N60	60
18-0134-05	Triemma 20 mg/4 mg/1.25 mg film-coated tablets	18-0134	11-SEP-18	HU/H/0484/002	20 mg/4 mg/1.25 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N90	90
18-0134-06	Triemma 20 mg/4 mg/1.25 mg film-coated tablets	18-0134	11-SEP-18	HU/H/0484/002	20 mg/4 mg/1.25 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N100	100
18-0135-01	Triemma 10 mg/8 mg/2.5 mg film-coated tablets	18-0135	11-SEP-18	HU/H/0484/003	10 mg/8 mg/2.5 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N10	10
18-0135-02	Triemma 10 mg/8 mg/2.5 mg film-coated tablets	18-0135	11-SEP-18	HU/H/0484/003	10 mg/8 mg/2.5 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N20	20
18-0135-03	Triemma 10 mg/8 mg/2.5 mg film-coated tablets	18-0135	11-SEP-18	HU/H/0484/003	10 mg/8 mg/2.5 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N30	30
18-0135-04	Triemma 10 mg/8 mg/2.5 mg film-coated tablets	18-0135	11-SEP-18	HU/H/0484/003	10 mg/8 mg/2.5 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N60	60
18-0135-05	Triemma 10 mg/8 mg/2.5 mg film-coated tablets	18-0135	11-SEP-18	HU/H/0484/003	10 mg/8 mg/2.5 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N90	90
18-0135-06	Triemma 10 mg/8 mg/2.5 mg film-coated tablets	18-0135	11-SEP-18	HU/H/0484/003	10 mg/8 mg/2.5 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N100	100
18-0136-01	Triemma 20 mg/8 mg/2.5 mg film-coated tablets	18-0136	11-SEP-18	HU/H/0484/004	20 mg/8 mg/2.5 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N10	10
18-0136-02	Triemma 20 mg/8 mg/2.5 mg film-coated tablets	18-0136	11-SEP-18	HU/H/0484/004	20 mg/8 mg/2.5 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N20	20
18-0136-03	Triemma 20 mg/8 mg/2.5 mg film-coated tablets	18-0136	11-SEP-18	HU/H/0484/004	20 mg/8 mg/2.5 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N30	30
18-0136-04	Triemma 20 mg/8 mg/2.5 mg film-coated tablets	18-0136	11-SEP-18	HU/H/0484/004	20 mg/8 mg/2.5 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N60	60
18-0136-05	Triemma 20 mg/8 mg/2.5 mg film-coated tablets	18-0136	11-SEP-18	HU/H/0484/004	20 mg/8 mg/2.5 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N90	90
18-0136-06	Triemma 20 mg/8 mg/2.5 mg film-coated tablets	18-0136	11-SEP-18	HU/H/0484/004	20 mg/8 mg/2.5 mg	Film-coated tablet	1 UD	Carton box, OPA/Al/PVC/Al blister, N100	100
