cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
662997	70912	LAMIVUDINA NORMON 150 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lamivudina 150 mg comprimido	150 mg	Blister	60	comprimido	LAMIVUDINA 150 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J05AF05 - Lamivudina	LABORATORIOS NORMON S.A.	0	0	0
662998	70913	LAMIVUDINA NORMON 300 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lamivudina 300 mg comprimido	300 mg	Blister	30	comprimido	LAMIVUDINA 300 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J05AF05 - Lamivudina	LABORATORIOS NORMON S.A.	0	0	0
664558	09596003	LAMIVUDINA TEVA PHARMA B.V. 150 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lamivudina 150 mg comprimido	150 mg	Desconocido	60	comprimido	LAMIVUDINA 150 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J05AF05 - Lamivudina	TEVA B.V.	0	0	0
664628	09596009	LAMIVUDINA TEVA PHARMA B.V. 300 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lamivudina 300 mg comprimido	300 mg	Desconocido	30	comprimido	LAMIVUDINA 300 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J05AF05 - Lamivudina	TEVA B.V.	0	0	0
675892	96015002	EPIVIR 10 MG/ML SOLUCION ORAL	Lamivudina 10 mg/ml solución/suspensión oral	10 mg/ml	Frasco	240	ml	LAMIVUDINA 10 mg	VÍA ORAL	SOLUCIÓN ORAL	J05AF05 - Lamivudina	VIIV HEALTHCARE B.V.	0	0	0
675900	96015001	EPIVIR 150 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Lamivudina 150 mg comprimido	150 mg	Frasco	60	comprimido	LAMIVUDINA 150 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J05AF05 - Lamivudina	VIIV HEALTHCARE B.V.	0	0	0
686104	09566001	LAMIVUDINA TEVA 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lamivudina 100 mg comprimido	100 mg	Blister	28	comprimido	LAMIVUDINA 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J05AF05 - Lamivudina	TEVA B.V.	0	0	0
689792	75887	LAMIVUDINA NORMON 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lamivudina 100 mg comprimido	100 mg	Blister	28	comprimido	LAMIVUDINA 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J05AF05 - Lamivudina	LABORATORIOS NORMON S.A.	0	0	0
698336	77628	LAMIVUDINA AUROVITAS 300 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lamivudina 300 mg comprimido	300 mg	Blister	30	comprimido	LAMIVUDINA 300 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J05AF05 - Lamivudina	AUROVITAS SPAIN, S.A.U.	0	0	0
702387	78774	LAMIVUDINA ACCORD 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lamivudina 100 mg comprimido	100 mg	Blister	28	comprimido	LAMIVUDINA 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J05AF05 - Lamivudina	ACCORD HEALTHCARE S.L.U.	0	0	0
702390	78775	LAMIVUDINA ACCORD 150 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lamivudina 150 mg comprimido	150 mg	Blister	60	comprimido	LAMIVUDINA 150 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J05AF05 - Lamivudina	ACCORD HEALTHCARE S.L.U.	0	0	0
702393	78776	LAMIVUDINA ACCORD 300 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lamivudina 300 mg comprimido	300 mg	Blister	30	comprimido	LAMIVUDINA 300 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J05AF05 - Lamivudina	ACCORD HEALTHCARE S.L.U.	0	0	0
707562	96015003	EPIVIR 300 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Lamivudina 300 mg comprimido	300 mg	Frasco	30	comprimido	LAMIVUDINA 300 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J05AF05 - Lamivudina	VIIV HEALTHCARE B.V.	0	0	0
817445	99114001	ZEFFIX 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Lamivudina 100 mg comprimido	100 mg	Blister	28	comprimido	LAMIVUDINA 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J05AF05 - Lamivudina	GLAXOSMITHKLINE TRADING SERVICES LIMITED	0	0	0
817452	99114003	ZEFFIX 5 mg/ml SOLUCION ORAL	Lamivudina 5 mg/ml solución/suspensión oral	5 mg/ml	Frasco	240	ml	LAMIVUDINA 5 mg	VÍA ORAL	SOLUCIÓN ORAL	J05AF05 - Lamivudina	GLAXOSMITHKLINE TRADING SERVICES LIMITED	0	0	0
