codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
024459137	024459	AMICASIL	500 MG/2 ML SOLUZIONE INIETTABILE - 10 FIALE	AMIKACINA SOLFATO	AMIKACINA SOLFATO			Soluzione iniettabile	J01GB06	PHARMATEX ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
024475030	024475	LIKACIN	250 MG/2 ML SOLUZIONE INIETTABILE- 1 FLACONCINO 2 ML	AMIKACINA SOLFATO	AMIKACINA SOLFATO			Soluzione iniettabile	J01GB06	LABORATORIO ITALIANO BIOCHIMICO FARMACEUTICO LISAPHARMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
024475055	024475	LIKACIN	500 MG/2 ML SOLUZIONE INIETTABILE-1 FLACONCINO 2 ML	AMIKACINA SOLFATO	AMIKACINA SOLFATO			Soluzione iniettabile	J01GB06	LABORATORIO ITALIANO BIOCHIMICO FARMACEUTICO LISAPHARMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
024475067	024475	LIKACIN	1000 MG/4 ML SOLUZIONE INIETTABILE- 1 FLACONCINO 4 ML	AMIKACINA SOLFATO	AMIKACINA SOLFATO			Soluzione iniettabile	J01GB06	LABORATORIO ITALIANO BIOCHIMICO FARMACEUTICO LISAPHARMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
024475081	024475	LIKACIN	5% GEL- TUBO 30 G	AMIKACINA SOLFATO	AMIKACINA SOLFATO			Gel	D06AX12	LABORATORIO ITALIANO BIOCHIMICO FARMACEUTICO LISAPHARMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
024527071	024527	LUKADIN	1 G/4 ML SOLUZIONE INIETTABILE- 1 FIALA 4 ML	AMIKACINA SOLFATO	AMIKACINA SOLFATO			Soluzione iniettabile	J01GB06	LANOVA FARMACEUTICI S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
025513033	025513	CHEMACIN	500 MG/2 ML SOLUZIONE INIETTABILE-  1 FIALA 2 ML	AMIKACINA SOLFATO	AMIKACINA SOLFATO			Soluzione iniettabile	J01GB06	LABORATORIO FARMACEUTICO C.T. S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
025513045	025513	CHEMACIN	1 G/4 ML SOLUZIONE INIETTABILE-1 FIALA  4 ML	AMIKACINA SOLFATO	AMIKACINA SOLFATO			Soluzione iniettabile	J01GB06	LABORATORIO FARMACEUTICO C.T. S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027484031	027484	AMIKAN	<1 g/4 ml soluzione iniettabile> 1 fiala in vetro da 4 ml	AMIKACINA SOLFATO	AMIKACINA SOLFATO			Soluzione iniettabile	J01GB06	SO.SE.PHARM S.R.L. SOCIETA' DI SERVIZIO PER L'INDUSTRIA FARMACEUTICA ED AFFINI	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027484043	027484	AMIKAN	<500 mg/2 ml soluzione iniettabile> 1 fiala in vetro da 2 ml	AMIKACINA SOLFATO	AMIKACINA SOLFATO			Soluzione iniettabile	J01GB06	SO.SE.PHARM S.R.L. SOCIETA' DI SERVIZIO PER L'INDUSTRIA FARMACEUTICA ED AFFINI	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
028423022	028423	MIKAN	1G/4ML SOLUZIONE INIETTABILE- IM 1 FIALA 4 ML	AMIKACINA SOLFATO	AMIKACINA SOLFATO			Soluzione iniettabile	J01GB06	S.F. GROUP S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
028947012	028947	DRAMIGEL	5% GEL- TUBO DA 30 G	AMIKACINA SOLFATO	AMIKACINA SOLFATO	5		Gel	D06AX12	MORGAN S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
033190024	033190	NEKACIN	500 MG SOLUZIONE INIETTABILE-5 FIALE 2 ML	AMIKACINA SOLFATO	AMIKACINA SOLFATO			Soluzione iniettabile	J01GB06	NEW RESEARCH S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
033190036	033190	NEKACIN	1000 MG SOLUZIONE INIETTABILE- 1 FIALA 4 ML	AMIKACINA SOLFATO	AMIKACINA SOLFATO			Soluzione iniettabile	J01GB06	NEW RESEARCH S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
033586025	033586	AMIKACINA TEVA	1 G/4 ML SOLUZIONE INIETTABILE- 1 FIALA	AMIKACINA SOLFATO	AMIKACINA SOLFATO			Soluzione iniettabile	J01GB06	TEVA ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
