product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
09-0345-03	Aspirin Cardio 100 mg gastro-resistant tablets	09-0345	20-JUN-14	09-0345	100 mg	Gastro-resistant tablet	100 mg	Carton box, PP/Al blister, N28	28
09-0345-04	Aspirin Cardio 100 mg gastro-resistant tablets	09-0345	20-JUN-14	09-0345	100 mg	Gastro-resistant tablet	100 mg	Carton box, PP/Al blister, N98	98
