product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
05-0378-01	19103523	terizidone 250 MG Oral Capsule	410795				
05-0378-02	19103523	terizidone 250 MG Oral Capsule	410795				
