cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
606621	79809	ARIPIPRAZOL NORMON 5 MG COMPRIMIDOS EFG	Aripiprazol 5 mg comprimido	5 mg	Blister	100	comprimido	ARIPIPRAZOL 5 mg	VÍA ORAL	COMPRIMIDO	N05AX12 - Aripiprazol	LABORATORIOS NORMON S.A.	0	1	0	0
606622	79810	ARIPIPRAZOL NORMON 10 MG COMPRIMIDOS EFG	Aripiprazol 10 mg comprimido	10 mg	Blister	100	comprimido	ARIPIPRAZOL 10 mg	VÍA ORAL	COMPRIMIDO	N05AX12 - Aripiprazol	LABORATORIOS NORMON S.A.	0	1	0	0
606623	79811	ARIPIPRAZOL NORMON 15 MG COMPRIMIDOS EFG	Aripiprazol 15 mg comprimido	15 mg	Blister	100	comprimido	ARIPIPRAZOL 15 mg	VÍA ORAL	COMPRIMIDO	N05AX12 - Aripiprazol	LABORATORIOS NORMON S.A.	0	1	0	0
651608	04276025	ABILIFY 10 mg COMPRIMIDOS BUCODISPERSABLES	Aripiprazol 10 mg comprimido bucodispersable/liotab	10 mg	Blister	28	comprimido	ARIPIPRAZOL 10 mg	VÍA ORAL	COMPRIMIDO BUCODISPERSABLE	N05AX12 - Aripiprazol	OTSUKA PHARMACEUTICAL NETHERLANDS B.V.	0	0	0	0
651609	04276028	ABILIFY 15 MG COMPRIMIDOS BUCODISPERSABLES	Aripiprazol 15 mg comprimido bucodispersable/liotab	15 mg	Blister	28	comprimido	ARIPIPRAZOL 15 mg	VÍA ORAL	COMPRIMIDO BUCODISPERSABLE	N05AX12 - Aripiprazol	OTSUKA PHARMACEUTICAL NETHERLANDS B.V.	0	0	0	0
652738	04276034	ABILIFY 1 MG/ML SOLUCION ORAL	Aripiprazol 1 mg/ml solución/suspensión oral	1 mg/ml	Frasco	150	ml	ARIPIPRAZOL 1 mg	VÍA ORAL	SOLUCIÓN ORAL	N05AX12 - Aripiprazol	OTSUKA PHARMACEUTICAL NETHERLANDS B.V.	0	0	0	0
656168	04276036	ABILIFY 7,5 MG/ML SOLUCION INYECTABLE	Aripiprazol 7,5 mg/ml inyectable 1,3 ml	7,5 mg/ml inyectable 1,3 ml	Vial	1	vial para inyección	ARIPIPRAZOL 7.5 mg	VÍA INTRAMUSCULAR	SOLUCIÓN INYECTABLE	N05AX12 - Aripiprazol	OTSUKA PHARMACEUTICAL NETHERLANDS B.V.	0	0	0	0
701735	113882001	ABILIFY MAINTENA 300 MG POLVO Y DISOLVENTE PARA SUSPENSION INYECTABLE DE LIBERACION PROLONGADA	Aripiprazol 300 mg inyectable	300 mg	Vial	1	vial para inyección	ARIPIPRAZOL 300 mg	VÍA INTRAMUSCULAR	SUSPENSION INYECTABLE DE LIBERACION PROLONGADA	N05AX12 - Aripiprazol	OTSUKA PHARMACEUTICAL NETHERLANDS B.V.	0	0	0	0
701736	113882002	ABILIFY MAINTENA 400 MG POLVO Y DISOLVENTE PARA SUSPENSION INYECTABLE DE LIBERACION PROLONGADA	Aripiprazol 400 mg inyectable	400 mg	Vial	1	vial para inyección	ARIPIPRAZOL 400 mg	VÍA INTRAMUSCULAR	SUSPENSION INYECTABLE DE LIBERACION PROLONGADA	N05AX12 - Aripiprazol	OTSUKA PHARMACEUTICAL NETHERLANDS B.V.	0	0	0	0
703999	79150	ABIK 5 MG COMPRIMIDOS EFG	Aripiprazol 5 mg comprimido	5 mg	Blister	28	comprimido	ARIPIPRAZOL 5 mg	VÍA ORAL	COMPRIMIDO	N05AX12 - Aripiprazol	KERN PHARMA S.L.	0	1	0	0
