codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
024744043	024744	FEIBA	500 UF/20 ML POLVERE E SOLVENTE PER SOLUZIONE PER INFUSIONE- 1 FLACONCINO DI POLVERE  + 1 FLACONCINO SOLVENTE DA 20 ML	COMPLESSO PROTROMBINICO ANTIEMOFILICO UMANO ATTIVATO	COMPLESSO PROTROMBINICO ANTIEMOFILICO UMANO ATTIVATO	10000	Unita	Polvere e solvente per soluzione iniettabile	B02BD03	BAXALTA INNOVATIONS GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
024744056	024744	FEIBA	1000 UF/20 ML  POLVERE E SOLVENTE PER SOLUZIONE PER INFUSIONE- 1 FLACONCINO DI POLVERE  + 1 FLACONCINO SOLVENTE DA 20 ML	COMPLESSO PROTROMBINICO ANTIEMOFILICO UMANO ATTIVATO	COMPLESSO PROTROMBINICO ANTIEMOFILICO UMANO ATTIVATO	50	plaque forming unit(s)/mill#	Polvere e solvente per soluzione iniettabile	B02BD03	BAXALTA INNOVATIONS GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
024744068	024744	FEIBA	500 UF/20 ML POLVERE E SOLVENTE PER SOLUZIONE PER INFUSIONE- 1 FLACONCINO POLVERE + 1 FLACONCINO SOLVENTE 20 ML + 1 DISPOSITIVO BAXJECT II HI FLOW	COMPLESSO PROTROMBINICO ANTIEMOFILICO UMANO ATTIVATO	COMPLESSO PROTROMBINICO ANTIEMOFILICO UMANO ATTIVATO	25	plaque forming unit(s)/mill#	Polvere e solvente per soluzione iniettabile	B02BD03	BAXALTA INNOVATIONS GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
024744070	024744	FEIBA	1000 UF/20 ML POLVERE E SOLVENTE PER SOLUZIONE PER INFUSIONE - 1 FLACONCINO POLVERE + 1 FLACONCINO SOLVENTE 20 ML + 1 DISPOSITIVO BAXJECT II HI FLOW	COMPLESSO PROTROMBINICO ANTIEMOFILICO UMANO ATTIVATO	COMPLESSO PROTROMBINICO ANTIEMOFILICO UMANO ATTIVATO	50	plaque forming unit(s)/mill#	Polvere e solvente per soluzione iniettabile	B02BD03	BAXALTA INNOVATIONS GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
024744082	024744	FEIBA	100 UF/ML POLVERE E SOLVENTE PER SOLUZIONE PER INFUSIONE- 1 FLACONCINO DI POLVERE DA 500 UF + 1 FLACONCINO SOLVENTE DA 5 ML + 1 DISPOSITIVO BAXJECT II HI-FLOW CON SIRINGA E AGO	COMPLESSO PROTROMBINICO ANTIEMOFILICO UMANO ATTIVATO	COMPLESSO PROTROMBINICO ANTIEMOFILICO UMANO ATTIVATO	100	unit(s)/millilitre	Polvere e solvente per soluzione per infusione endovenosa	B02BD03	BAXALTA INNOVATIONS GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
024744094	024744	FEIBA	100 UF/ML POLVERE E SOLVENTE PER SOLUZIONE PER INFUSIONE- 1 FLACONCINO DI POLVERE DA 1000 UF + 1 FLACONCINO SOLVENTE DA 10 ML + 1 DISPOSITIVO BAXJECT II HI-FLOW CON SIRINGA E AGO	COMPLESSO PROTROMBINICO ANTIEMOFILICO UMANO ATTIVATO	COMPLESSO PROTROMBINICO ANTIEMOFILICO UMANO ATTIVATO	100	unit(s)/millilitre	Polvere e solvente per soluzione per infusione endovenosa	B02BD03	BAXALTA INNOVATIONS GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
024744106	024744	FEIBA	100 UF/ML POLVERE E SOLVENTE PER SOLUZIONE PER INFUSIONE- 1 FLACONCINO DI POLVERE DA 2500 UF + 1 FLACONCINO SOLVENTE DA 25 ML + 1 DISPOSITIVO BAXJECT II HI-FLOW CON SIRINGA E AGO	COMPLESSO PROTROMBINICO ANTIEMOFILICO UMANO ATTIVATO	COMPLESSO PROTROMBINICO ANTIEMOFILICO UMANO ATTIVATO	100	unit(s)/millilitre	Polvere e solvente per soluzione per infusione endovenosa	B02BD03	BAXALTA INNOVATIONS GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
