cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
687586	75399	712643	ziprasidone 20 MG Oral Capsule	314286				
687597	75400	712620	ziprasidone 40 MG Oral Capsule	313776				
687603	75401	712621	ziprasidone 60 MG Oral Capsule	313777				
687611	75402	712642	ziprasidone 80 MG Oral Capsule	313778				
688768	75683	712620	ziprasidone 40 MG Oral Capsule	313776				
688772	75686	712643	ziprasidone 20 MG Oral Capsule	314286				
688773	75687	712621	ziprasidone 60 MG Oral Capsule	313777				
688802	75692	712642	ziprasidone 80 MG Oral Capsule	313778				
693330	76530	712643	ziprasidone 20 MG Oral Capsule	314286				
693342	76531	712620	ziprasidone 40 MG Oral Capsule	313776				
693365	76543	712621	ziprasidone 60 MG Oral Capsule	313777				
693377	76544	712642	ziprasidone 80 MG Oral Capsule	313778				
693940	76643	712643	ziprasidone 20 MG Oral Capsule	314286				
693950	76644	712620	ziprasidone 40 MG Oral Capsule	313776				
693961	76645	712642	ziprasidone 80 MG Oral Capsule	313778				
693970	76646	712621	ziprasidone 60 MG Oral Capsule	313777				
711169	80957	712642	ziprasidone 80 MG Oral Capsule	313778				
711170	80958	712643	ziprasidone 20 MG Oral Capsule	314286				
711172	80959	712620	ziprasidone 40 MG Oral Capsule	313776				
711173	80960	712621	ziprasidone 60 MG Oral Capsule	313777				
724585	83770	712643	ziprasidone 20 MG Oral Capsule	314286				
724586	83771	712620	ziprasidone 40 MG Oral Capsule	313776				
724587	83772	712621	ziprasidone 60 MG Oral Capsule	313777				
724588	83773	712642	ziprasidone 80 MG Oral Capsule	313778				
769984	64851	712643	ziprasidone 20 MG Oral Capsule	314286				
770321	64852	712620	ziprasidone 40 MG Oral Capsule	313776				
770420	64852	712620	ziprasidone 40 MG Oral Capsule	313776				
770446	64853	712621	ziprasidone 60 MG Oral Capsule	313777				
770453	64854	712642	ziprasidone 80 MG Oral Capsule	313778				
