cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
705432	114980003	45892890	1 ML secukinumab 150 MG/ML Prefilled Syringe [Cosentyx]	1599797	EXACT			2026-03-12
705433	114980005	46234069	1 ML secukinumab 150 MG/ML Auto-Injector [Cosentyx]	1653243	EXACT			2026-03-12
709736	114980002	45892890	1 ML secukinumab 150 MG/ML Prefilled Syringe [Cosentyx]	1599797	EXACT			2026-03-12
709737	114980004	46234069	1 ML secukinumab 150 MG/ML Auto-Injector [Cosentyx]	1653243	EXACT			2026-03-12
729914	114980010	1201578	2 ML secukinumab 150 MG/ML Auto-Injector [Cosentyx]	2637348	EXACT			2026-03-12
731413	1140980012	1537592	0.5 ML secukinumab 150 MG/ML Prefilled Syringe [Cosentyx]	2550713	EXACT			2026-03-12
