cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
600761	68138	ASERIN 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Sertralina 50 mg comprimido	50 mg	Blister	500	comprimido	SERTRALINA HIDROCLORURO 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB06 - Sertralina	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	0	1	0	0
602413	68392	SERTRALINA CURAXYS 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Sertralina 50 mg comprimido	50 mg	Blister	500	comprimido	SERTRALINA 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB06 - Sertralina	CURAXYS S.L.	0	1	0	0
602414	68393	SERTRALINA CURAXYS 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Sertralina 100 mg comprimido	100 mg	Blister	500	comprimido	SERTRALINA 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB06 - Sertralina	CURAXYS S.L.	0	1	0	0
612622	66131	SERTRALINA VIR PHARMA 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Sertralina 50 mg comprimido	50 mg	Blister	500	comprimido	SERTRALINA HIDROCLORURO 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB06 - Sertralina	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	0	1	0	0
635359	66111	SERTRALINA VIR PHARMA 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Sertralina 100 mg comprimido	100 mg	Blister	500	comprimido	SERTRALINA HIDROCLORURO 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB06 - Sertralina	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	0	1	0	0
635979	65922	SERTRALINA NORMON 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Sertralina 100 mg comprimido	100 mg	Blister	500	comprimido	SERTRALINA HIDROCLORURO 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB06 - Sertralina	LABORATORIOS NORMON S.A.	0	1	0	0
635987	65923	SERTRALINA NORMON 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Sertralina 50 mg comprimido	50 mg	Blister	500	comprimido	SERTRALINA HIDROCLORURO 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB06 - Sertralina	LABORATORIOS NORMON S.A.	0	1	0	0
651024	65968	SERTRALINA MABO 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Sertralina 50 mg comprimido	50 mg	Blister	60	comprimido	SERTRALINA HIDROCLORURO 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB06 - Sertralina	MABO FARMA S.A.	0	1	0	0
651025	65969	SERTRALINA MABO 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Sertralina 100 mg comprimido	100 mg	Blister	60	comprimido	SERTRALINA HIDROCLORURO 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB06 - Sertralina	MABO FARMA S.A.	0	1	0	0
651027	66170	SERTRALINA SANDOZ FARMACÉUTICA 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Sertralina 100 mg comprimido	100 mg	Blister	30	comprimido	SERTRALINA HIDROCLORURO 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AB06 - Sertralina	SANDOZ FARMACEUTICA S.A.	0	1	0	0
