cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
600475	67500	GLUCOSA TECSOLPAR 5% SOLUCION PARA PERFUSION	Glucosa 5% inyectable perfusión 100 ml	5%	Frasco	30	frasco perfusión	GLUCOSA MONOHIDRATO 50 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	TECSOLPAR S.A.	0	1	0	0
600476	67500	GLUCOSA TECSOLPAR 5% SOLUCION PARA PERFUSION	Glucosa 5% inyectable perfusión 250 ml	5%	Frasco	24	frasco perfusión	GLUCOSA MONOHIDRATO 50 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	TECSOLPAR S.A.	0	1	0	0
600477	67500	GLUCOSA TECSOLPAR 5% SOLUCION PARA PERFUSION	Glucosa 5% inyectable perfusión 500 ml	5%	Frasco	20	frasco perfusión	GLUCOSA MONOHIDRATO 50 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	TECSOLPAR S.A.	0	1	0	0
600480	67500	GLUCOSA TECSOLPAR 5% SOLUCION PARA PERFUSION	Glucosa 5% inyectable perfusión 1.000 ml	5%	Frasco	10	frasco perfusión	GLUCOSA MONOHIDRATO 50 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	TECSOLPAR S.A.	0	1	0	0
600481	67502	GLUCOSA TECSOLPAR 10% SOLUCION PARA PERFUSION	Glucosa 10% inyectable perfusión 250 ml	10%	Frasco	24	frasco perfusión	GLUCOSA MONOHIDRATO 100 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	TECSOLPAR S.A.	0	1	0	0
600482	67502	GLUCOSA TECSOLPAR 10% SOLUCION PARA PERFUSION	Glucosa 10% inyectable perfusión 500 ml	10%	Frasco	20	frasco perfusión	GLUCOSA MONOHIDRATO 100 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	TECSOLPAR S.A.	0	1	0	0
600483	67500	GLUCOSA TECSOLPAR 5% SOLUCION PARA PERFUSION	Glucosa 5% inyectable perfusión 50 ml	5%	Frasco	30	frasco perfusión	GLUCOSA MONOHIDRATO 50 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	TECSOLPAR S.A.	0	1	0	0
600587	67795	GLUCOSA PHYSAN 5% SOLUCION PARA PERFUSION	Glucosa 5% inyectable perfusión 50 ml	5%	Frasco	30	frasco perfusión	GLUCOSA MONOHIDRATO 50 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	LAPHYSAN S.A.U.	0	0	0	0
600588	67795	GLUCOSA PHYSAN 5% SOLUCION PARA PERFUSION	Glucosa 5% inyectable perfusión 100 ml	5%	Frasco	30	frasco perfusión	GLUCOSA MONOHIDRATO 50 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	LAPHYSAN S.A.U.	0	0	0	0
600589	67795	GLUCOSA PHYSAN 5% SOLUCION PARA PERFUSION	Glucosa 5% inyectable perfusión 250 ml	5%	Frasco	24	frasco perfusión	GLUCOSA MONOHIDRATO 50 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	LAPHYSAN S.A.U.	0	0	0	0
600592	67796	GLUCOSA PHYSAN 10% SOLUCION PARA PERFUSION	Glucosa 10% inyectable perfusión 250 ml	10%	Frasco	24	frasco perfusión	GLUCOSA MONOHIDRATO 100 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	LAPHYSAN S.A.U.	0	0	0	0
600595	67797	GLUCOSA PHYSAN 20% SOLUCION PARA PERFUSION	Glucosa 20% inyectable perfusión 250 ml	20%	Frasco	24	frasco perfusión	GLUCOSA MONOHIDRATO 200 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	LAPHYSAN S.A.U.	0	0	0	0
600596	67797	GLUCOSA PHYSAN 20% SOLUCION PARA PERFUSION	Glucosa 20% inyectable perfusión 500 ml	20%	Frasco	10	frasco perfusión	GLUCOSA MONOHIDRATO 200 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	LAPHYSAN S.A.U.	0	0	0	0
602430	45441	FREEFLEX GLUCOSA 5% SOLUCION PARA PERFUSION	Glucosa 5% inyectable perfusión 50 ml	5%	Bolsa	60	bolsa perfusión	GLUCOSA MONOHIDRATO 50 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0	0
602431	45441	FREEFLEX GLUCOSA 5% SOLUCION PARA PERFUSION	Glucosa 5% inyectable perfusión 100 ml	5%	Bolsa	50	bolsa perfusión	GLUCOSA MONOHIDRATO 50 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0	0
602432	45441	FREEFLEX GLUCOSA 5% SOLUCION PARA PERFUSION	Glucosa 5% inyectable perfusión 250 ml	5%	Bolsa	30	bolsa perfusión	GLUCOSA MONOHIDRATO 50 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0	0
602434	45441	FREEFLEX GLUCOSA 5% SOLUCION PARA PERFUSION	Glucosa 5% inyectable perfusión 500 ml	5%	Bolsa	20	bolsa perfusión	GLUCOSA MONOHIDRATO 50 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0	0
602435	45441	FREEFLEX GLUCOSA 5% SOLUCION PARA PERFUSION	Glucosa 5% inyectable perfusión 1.000 ml	5%	Bolsa	10	bolsa perfusión	GLUCOSA MONOHIDRATO 50 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BA03 - Carbohidratos	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0	0
602545	68795	GLUCOSA TECSOLPAR AL 20% SOLUCION PARA PERFUSION	Glucosa 20% inyectable perfusión 250 ml	20%	Frasco	24	frasco perfusión	GLUCOSA MONOHIDRATO 200 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	B05BB01 - Electrolitos	TECSOLPAR S.A.	0	0	0	0
