cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
605610	74947	AIRE MEDICINAL SINTETICO OXIGEN SALUD 22% V/V GAS COMPRIMIDO MEDICINAL	Oxígeno 22% v/v gas medicinal	22% v/v	Bala de gas	600	l	OXIGENO 22 % v/v	VÍA INHALATORIA	GAS COMPRIMIDO MEDICINAL	V03AN01 - Oxigeno	OXIGEN SALUD S.A.	0	0	0	0
651670	66963	OXIGENO MEDICINAL LIQUIDO SAPIO LIFE 99,5% V/V, GAS CRIOGENICO MEDICINAL	Oxígeno 99,5% v/v gas medicinal	99,5 % v/v	RECIPIENTE CRIOGÉNICO MOVIL	1,2	l	OXIGENO 99,5 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	V03AN01 - Oxigeno	CONTSE S.A.	0	0	0	0
651671	66963	OXIGENO MEDICINAL LIQUIDO SAPIO LIFE 99,5% V/V, GAS CRIOGENICO MEDICINAL	Oxígeno 99,5% v/v gas medicinal	99,5 % v/v	RECIPIENTE CRIOGÉNICO MOVIL	0,6	l	OXIGENO 99,5 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	V03AN01 - Oxigeno	CONTSE S.A.	0	0	0	0
651672	66963	OXIGENO MEDICINAL LIQUIDO SAPIO LIFE 99,5% V/V, GAS CRIOGENICO MEDICINAL	Oxígeno 99,5% v/v gas medicinal	99,5 % v/v	RECIPIENTE CRIOGÉNICO MOVIL	10	l	OXIGENO 99,5 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	V03AN01 - Oxigeno	CONTSE S.A.	0	0	0	0
651673	66963	OXIGENO MEDICINAL LIQUIDO SAPIO LIFE 99,5% V/V, GAS CRIOGENICO MEDICINAL	Oxígeno 99,5% v/v gas medicinal	99,5 % v/v	RECIPIENTE CRIOGÉNICO MOVIL	20	l	OXIGENO 99,5 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	V03AN01 - Oxigeno	CONTSE S.A.	0	0	0	0
651674	66963	OXIGENO MEDICINAL LIQUIDO SAPIO LIFE 99,5% V/V, GAS CRIOGENICO MEDICINAL	Oxígeno 99,5% v/v gas medicinal	99,5 % v/v	RECIPIENTE CRIOGÉNICO MOVIL	21	l	OXIGENO 99,5 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	V03AN01 - Oxigeno	CONTSE S.A.	0	0	0	0
651675	66963	OXIGENO MEDICINAL LIQUIDO SAPIO LIFE 99,5% V/V, GAS CRIOGENICO MEDICINAL	Oxígeno 99,5% v/v gas medicinal	99,5 % v/v	RECIPIENTE CRIOGÉNICO MOVIL	30	l	OXIGENO 99,5 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	V03AN01 - Oxigeno	CONTSE S.A.	0	0	0	0
651676	66963	OXIGENO MEDICINAL LIQUIDO SAPIO LIFE 99,5% V/V, GAS CRIOGENICO MEDICINAL	Oxígeno 99,5% v/v gas medicinal	99,5 % v/v	RECIPIENTE CRIOGÉNICO MOVIL	31	l	OXIGENO 99,5 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	V03AN01 - Oxigeno	CONTSE S.A.	0	0	0	0
651677	66963	OXIGENO MEDICINAL LIQUIDO SAPIO LIFE 99,5% V/V, GAS CRIOGENICO MEDICINAL	Oxígeno 99,5% v/v gas medicinal	99,5 % v/v	RECIPIENTE CRIOGÉNICO MOVIL	36	l	OXIGENO 99,5 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	V03AN01 - Oxigeno	CONTSE S.A.	0	0	0	0
651678	66963	OXIGENO MEDICINAL LIQUIDO SAPIO LIFE 99,5% V/V, GAS CRIOGENICO MEDICINAL	Oxígeno 99,5% v/v gas medicinal	99,5 % v/v	RECIPIENTE CRIOGÉNICO MOVIL	37	l	OXIGENO 99,5 % v/v	VÍA INHALATORIA	GAS PARA INHALACION	V03AN01 - Oxigeno	CONTSE S.A.	0	0	0	0
