product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
19-0142-01	19124390	dasatinib 20 MG Oral Tablet	643105				
19-0142-02	19124390	dasatinib 20 MG Oral Tablet	643105				
19-0142-03	19124390	dasatinib 20 MG Oral Tablet	643105				
19-0142-04	19124390	dasatinib 20 MG Oral Tablet	643105				
19-0142-05	19124390	dasatinib 20 MG Oral Tablet	643105				
19-0143-01	19124392	dasatinib 50 MG Oral Tablet	643107				
19-0143-02	19124392	dasatinib 50 MG Oral Tablet	643107				
19-0143-03	19124392	dasatinib 50 MG Oral Tablet	643107				
19-0143-04	19124392	dasatinib 50 MG Oral Tablet	643107				
19-0143-05	19124392	dasatinib 50 MG Oral Tablet	643107				
19-0144-01	19124394	dasatinib 70 MG Oral Tablet	643109				
19-0144-02	19124394	dasatinib 70 MG Oral Tablet	643109				
19-0144-03	19124394	dasatinib 70 MG Oral Tablet	643109				
19-0144-04	19124394	dasatinib 70 MG Oral Tablet	643109				
19-0144-05	19124394	dasatinib 70 MG Oral Tablet	643109				
