codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
034092027	034092	19047527	lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Combivir]	213088	EXACT	auto-linked from EMA 000190		2026-06-12
041389014	041389	19047527	lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Combivir]	213088	EXACT	auto-linked from EMA 000190		2026-06-12
041389026	041389	19047527	lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Combivir]	213088	EXACT	auto-linked from EMA 000190		2026-06-12
041389038	041389	19047527	lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Combivir]	213088	EXACT	auto-linked from EMA 000190		2026-06-12
041389040	041389	19047527	lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Combivir]	213088	EXACT	auto-linked from EMA 000190		2026-06-12
041389053	041389	19047527	lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Combivir]	213088	EXACT	auto-linked from EMA 000190		2026-06-12
041389065	041389	19047527	lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Combivir]	213088	EXACT	auto-linked from EMA 000190		2026-06-12
041389077	041389	19047527	lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Combivir]	213088	EXACT	auto-linked from EMA 000190		2026-06-12
042057012	042057	19047527	lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Combivir]	213088	EXACT	auto-linked from EMA 000190		2026-06-12
042057024	042057	19047527	lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Combivir]	213088	EXACT	auto-linked from EMA 000190		2026-06-12
042057036	042057	19047527	lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Combivir]	213088	EXACT	auto-linked from EMA 000190		2026-06-12
