ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/03/255/001	1344995	iloprost 0.01 MG/ML Inhalation Solution [Ventavis]	582595	EXACT			2026-01-02
EU/1/03/255/002	1344995	iloprost 0.01 MG/ML Inhalation Solution [Ventavis]	582595	EXACT			2026-01-02
EU/1/03/255/003	1344995	iloprost 0.01 MG/ML Inhalation Solution [Ventavis]	582595	EXACT			2026-01-02
EU/1/03/255/004	1344995	iloprost 0.01 MG/ML Inhalation Solution [Ventavis]	582595	EXACT			2026-01-02
EU/1/03/255/005	1344995	iloprost 0.01 MG/ML Inhalation Solution [Ventavis]	582595	EXACT			2026-01-02
EU/1/03/255/006	1344995	iloprost 0.01 MG/ML Inhalation Solution [Ventavis]	582595	EXACT			2026-01-02
EU/1/03/255/007	1344995	iloprost 0.01 MG/ML Inhalation Solution [Ventavis]	582595	EXACT			2026-01-02
EU/1/03/255/008	1344995	iloprost 0.01 MG/ML Inhalation Solution [Ventavis]	582595	EXACT			2026-01-02
EU/1/03/255/009	40164836	iloprost 0.02 MG/ML Inhalation Solution [Ventavis]	861966	EXACT			2026-01-02
EU/1/03/255/010	40164836	iloprost 0.02 MG/ML Inhalation Solution [Ventavis]	861966	EXACT			2026-01-02
EU/1/03/255/011	1344995	iloprost 0.01 MG/ML Inhalation Solution [Ventavis]	582595	EXACT			2026-01-02
EU/1/03/255/012	40164836	iloprost 0.02 MG/ML Inhalation Solution [Ventavis]	861966	EXACT			2026-01-02
EU/1/03/255/013	1344995	iloprost 0.01 MG/ML Inhalation Solution [Ventavis]	582595	EXACT			2026-01-02
EU/1/03/255/014	40164836	iloprost 0.02 MG/ML Inhalation Solution [Ventavis]	861966	EXACT			2026-01-02
