product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
12-0331-02	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, OPA/Al/PVC/PVDC/PVC/Al blister, N28	28
12-0331-03	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, OPA/Al/PVC/PVDC/PVC/Al blister, N30	30
12-0331-04	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, OPA/Al/PVC/PVDC/PVC/Al blister, N56	56
12-0331-05	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, OPA/Al/PVC/PVDC/PVC/Al blister, N60	60
12-0331-07	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, HDPE bottle, N28	28
12-0331-08	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, HDPE bottle, N30	30
12-0331-09	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, HDPE bottle, N56	56
12-0331-10	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, HDPE bottle, N60	60
12-0331-12	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, OPA/Al/PVC/PVC/Al/PET unit-dose blister, N28	28
12-0331-13	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, OPA/Al/PVC/PVC/Al/PET unit-dose blister, N30	30
12-0331-14	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, OPA/Al/PVC/PVC/Al/PET unit-dose blister, N56	56
12-0331-15	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, OPA/Al/PVC/PVC/Al/PET unit-dose blister, N60	60
12-0331-16	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, PA/Al/PVC/Al blister, N28	28
12-0331-17	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, PA/Al/PVC/Al blister, N30	30
12-0331-18	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, PA/Al/PVC/Al blister, N56	56
12-0331-19	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	12-0331	27-OCT-17	12-0331	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, PA/Al/PVC/Al blister, N60	60
17-0031-01	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	17-0031	27-OCT-17	17-0031	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, OPA/Al/PVC/PVDC/PVC/Al blister, N14	14
17-0031-02	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	17-0031	27-OCT-17	17-0031	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, OPA/Al/PVC/PVC/Al/PET unit-dose blister, N14	14
17-0031-03	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	17-0031	27-OCT-17	17-0031	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, HDPE bottle, N14	14
17-0031-04	Omeprazole Olpha 20 mg gastro-resistant capsules, hard	17-0031	27-OCT-17	17-0031	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, PA/Al/PVC/Al blister, N14	14
