cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
602607	56573	ROSALGIN 500 mg GRANULADO PARA SOLUCION VAGINAL	Bencidamina 500 mg líquido vaginal sobre	500 mg	Sobre	200	envase uso vaginal unidosis	BENCIDAMINA HIDROCLORURO 500 mg	VÍA VAGINAL	GRANULADO PARA SOLUCIÓN VAGINAL	G02CC03 - Bencidamina	ANGELINI PHARMA ESPANA S.L.	0	0	0	0
650117	56573	ROSALGIN 500 mg GRANULADO PARA SOLUCION VAGINAL	Bencidamina 500 mg líquido vaginal sobre	500 mg	Sobre	10	envase uso vaginal unidosis	BENCIDAMINA HIDROCLORURO 500 mg	VÍA VAGINAL	GRANULADO PARA SOLUCIÓN VAGINAL	G02CC03 - Bencidamina	ANGELINI PHARMA ESPANA S.L.	0	0	0	0
650118	56573	ROSALGIN 500 mg GRANULADO PARA SOLUCION VAGINAL	Bencidamina 500 mg líquido vaginal sobre	500 mg	Sobre	20	envase uso vaginal unidosis	BENCIDAMINA HIDROCLORURO 500 mg	VÍA VAGINAL	GRANULADO PARA SOLUCIÓN VAGINAL	G02CC03 - Bencidamina	ANGELINI PHARMA ESPANA S.L.	0	0	0	0
650438	66467	JUANOLGAR 3 mg PASTILLAS PARA CHUPAR SABOR LIMON	Bencidamina 3 mg comprimido bucal/para chupar	3 mg	Caja	20	pastilla	BENCIDAMINA HIDROCLORURO 3 mg	USO BUCOFARÍNGEO	PASTILLA PARA CHUPAR	R02AX03 - Bencidamina	ANGELINI PHARMA ESPANA S.L.	0	0	0	0
662837	58900	TANTUM VERDE 1,5 mg/ml SOLUCION PARA GARGARISMOS Y ENJUAGUE BUCAL	Bencidamina 1,5 mg/ml producto uso bucal tópico	1,5 mg/ml	Frasco	240	ml	BENCIDAMINA HIDROCLORURO 1,5 mg	USO BUCOFARÍNGEO	SOLUCIÓN PARA GARGARISMOS Y ENJUAGUE BUCAL	A01AD02 - Bencidamina	ANGELINI PHARMA ESPANA S.L.	0	0	0	0
676114	63609	JUANOLGAR 3 mg PASTILLAS PARA CHUPAR SABOR MENTA	Bencidamina 3 mg comprimido bucal/para chupar	3 mg	Caja	20	pastilla	BENCIDAMINA HIDROCLORURO 3 mg	USO BUCOFARÍNGEO	PASTILLA PARA CHUPAR	R02AX03 - Bencidamina	ANGELINI PHARMA ESPANA S.L.	0	0	0	0
679962	73980	JUANOLGAR 3 mg PASTILLAS PARA CHUPAR SABOR EUCALIPTO	Bencidamina 3 mg comprimido bucal/para chupar	3 mg	Caja	20	pastilla	BENCIDAMINA HIDROCLORURO 3 mg	Vía bucal (buccal use)	PASTILLA PARA CHUPAR	R02AX03 - Bencidamina	ANGELINI PHARMA ESPANA S.L.	0	0	0	0
679965	73982	JUANOLGAR 3 mg PASTILLAS PARA CHUPAR SABOR NARANJA-MIEL	Bencidamina 3 mg comprimido bucal/para chupar	3 mg	Blister	20	pastilla	BENCIDAMINA HIDROCLORURO 3 mg	Vía bucal (buccal use)	PASTILLA PARA CHUPAR	R02AX03 - Bencidamina	ANGELINI PHARMA ESPANA S.L.	0	0	0	0
698671	77753	JUANOLGAR 0,51 MG/PULSACION SOLUCION PARA PULVERIZACION BUCAL	Bencidamina 0,51 mg/dosis pulverización bucal	0,51 mg	Frasco	15	ml	BENCIDAMIDA HIDROCLORURO 0,51 mg	Vía bucal (buccal use)	SOLUCIÓN PARA PULVERIZACIÓN BUCAL	A01AD02 - Bencidamina	ANGELINI PHARMA ESPANA S.L.	0	0	0	0
712357	81193	FODONAL 3 MG PASTILLAS PARA CHUPAR SABOR LIMON	Bencidamina 3 mg comprimido bucal/para chupar	3 mg	Blister	24	comprimido	BENCIDAMINA HIDROCLORURO 3 mg	USO BUCOFARÍNGEO	PASTILLA PARA CHUPAR	R02AX03 - Bencidamina	LABORATORIO REIG JOFRE, S.A.	0	0	0	0
713470	81378	FODONAL 3 MG PASTILLAS PARA CHUPAR SABOR MIEL-NARANJA	Bencidamina 3 mg comprimido bucal/para chupar	3 mg	Blister	24	comprimido	BENCIDAMINA HIDROCLORURO 3 mg	USO BUCOFARÍNGEO	PASTILLA PARA CHUPAR	R02AX03 - Bencidamina	LABORATORIO REIG JOFRE, S.A.	0	0	0	0
723893	83540	PROPALGAR 3 MG PASTILLAS PARA CHUPAR	Bencidamina 3 mg comprimido bucal/para chupar	3 mg	Blister	24	pastilla	BENCIDAMINA HIDROCLORURO 3 mg	USO BUCOFARÍNGEO	PASTILLA PARA CHUPAR	R02AX03 - Bencidamina	BAYER HISPANIA S.L.	0	0	0	0
724684	83798	PROPALGAR 0,51 MG/PULSACION SOLUCION PARA PULVERIZACION BUCAL	Bencidamina 0,51 mg/dosis pulverización bucal	0,51 mg	Frasco	30	ml	BENCIDAMINA HIDROCLORURO 0,51 mg	USO BUCOFARÍNGEO	SOLUCIÓN PARA PULVERIZACIÓN BUCAL	R02AX03 - Bencidamina	BAYER HISPANIA S.L.	0	0	0	0
763078	63609	JUANOLGAR 3 mg PASTILLAS PARA CHUPAR SABOR MENTA	Bencidamina 3 mg comprimido bucal/para chupar	3 mg	Blister	20	pastilla	BENCIDAMINA HIDROCLORURO 3 mg	USO BUCOFARÍNGEO	PASTILLA PARA CHUPAR	R02AX03 - Bencidamina	ANGELINI PHARMA ESPANA S.L.	0	0	0	0
