cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
600723	68091	METRONIDAZOL ALTAN 5 MG/ML SOLUCION PARA PERFUSION EFG	Metronidazol 500 mg inyectable perfusión 100 ml	500 mg	Bolsa	20	bolsa perfusión	METRONIDAZOL 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01XD01 - Metronidazol	ALTAN PHARMACEUTICALS SA	2006-10-18	1	2011-11-15	Autorizado	2006-10-18	1	0	0	0
600724	68091	METRONIDAZOL ALTAN 5 MG/ML SOLUCION PARA PERFUSION EFG	Metronidazol 1.500 mg inyectable perfusión 300 ml	1.500 mg inyectable 300 ml	Bolsa	20	bolsa perfusión	METRONIDAZOL 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01XD01 - Metronidazol	ALTAN PHARMACEUTICALS SA	2006-10-18	0	2024-08-21	Autorizado	2006-10-18	1	0	0	0
600773	68162	METRONIDAZOL SERRACLINICS 5mg/ml SOLUCION PARA PERFUSION EFG	Metronidazol 500 mg inyectable perfusión 100 ml	500 mg	Frasco	20	frasco perfusión	METRONIDAZOL 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01XD01 - Metronidazol	LABORATORIOS SERRA PAMIES S.A.	2006-11-15	0	2024-12-02	Autorizado	2006-11-15	1	0	0	0
601294	62224	METRONIDAZOL NORMON 5 MG/ML SOLUCIÓN PARA PERFUSIÓN EFG	Metronidazol 500 mg inyectable perfusión 100 ml	500 mg	Frasco	50	frasco perfusión	METRONIDAZOL 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01XD01 - Metronidazol	LABORATORIOS NORMON S.A.	1998-10-01	0	2015-10-29	Autorizado	1998-10-01	1	0	0	0
601716	62224	METRONIDAZOL NORMON 5 MG/ML SOLUCIÓN PARA PERFUSIÓN EFG	Metronidazol 1.500 mg inyectable perfusión 300 ml	1.500 mg	Frasco	20	frasco perfusión	METRONIDAZOL 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01XD01 - Metronidazol	LABORATORIOS NORMON S.A.	1998-10-01	0	2014-05-01	Autorizado	1998-10-01	1	0	0	0
603184	62224	METRONIDAZOL NORMON 5 MG/ML SOLUCIÓN PARA PERFUSIÓN EFG	Metronidazol 500 mg inyectable perfusión 100 ml	500 mg	Bolsa	50	bolsa perfusión	METRONIDAZOL 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01XD01 - Metronidazol	LABORATORIOS NORMON S.A.	1998-10-01	1	2011-10-20	Autorizado	1998-10-01	1	0	0	0
603185	62224	METRONIDAZOL NORMON 5 MG/ML SOLUCIÓN PARA PERFUSIÓN EFG	Metronidazol 1.500 mg inyectable perfusión 300 ml	1.500 mg	Bolsa	20	bolsa perfusión	METRONIDAZOL 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01XD01 - Metronidazol	LABORATORIOS NORMON S.A.	1998-10-01	1	2011-10-20	Autorizado	1998-10-01	1	0	0	0
604231	62223	METRONIDAZOL NORMON 250 mg COMPRIMIDOS EFG	Metronidazol 250 mg comprimido	250 mg	Blister	500	comprimido	METRONIDAZOL 250 mg	VÍA ORAL	COMPRIMIDO	1	P01AB01 - Metronidazol	LABORATORIOS NORMON S.A.	1998-10-01	1	2011-10-20	Autorizado	1998-10-01	1	0	0	0
643494	59662	METRONIDAZOL B.BRAUN 5 MG/ML SOLUCIÓN PARA PERFUSIÓN	Metronidazol 500 mg inyectable perfusión 100 ml	500 mg	Botella	20	frasco perfusión	METRONIDAZOL 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01XD01 - Metronidazol	B BRAUN MEDICAL S.A.	1993-02-01	1	2011-06-20	Autorizado	1993-02-01	1	0	0	0
656353	68162	METRONIDAZOL SERRACLINICS 5mg/ml SOLUCION PARA PERFUSION EFG	Metronidazol 500 mg inyectable perfusión 100 ml	500 mg	Frasco	1	frasco perfusión	METRONIDAZOL 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01XD01 - Metronidazol	LABORATORIOS SERRA PAMIES S.A.	2006-11-15	1	2014-10-29	Autorizado	2006-11-15	1	0	0	0
657148	62224	METRONIDAZOL NORMON 5 MG/ML SOLUCIÓN PARA PERFUSIÓN EFG	Metronidazol 1.500 mg inyectable perfusión 300 ml	1.500 mg	Frasco	1	frasco perfusión	METRONIDAZOL 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01XD01 - Metronidazol	LABORATORIOS NORMON S.A.	1998-10-01	0	2014-05-01	Autorizado	1998-10-01	1	0	0	0
657155	62224	METRONIDAZOL NORMON 5 MG/ML SOLUCIÓN PARA PERFUSIÓN EFG	Metronidazol 500 mg inyectable perfusión 100 ml	500 mg	Frasco	1	frasco perfusión	METRONIDAZOL 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01XD01 - Metronidazol	LABORATORIOS NORMON S.A.	1998-10-01	0	2014-05-01	Autorizado	1998-10-01	1	0	0	0
657163	62223	METRONIDAZOL NORMON 250 mg COMPRIMIDOS EFG	Metronidazol 250 mg comprimido	250 mg	Blister	20	comprimido	METRONIDAZOL 250 mg	VÍA ORAL	COMPRIMIDO	1	P01AB01 - Metronidazol	LABORATORIOS NORMON S.A.	1998-10-01	0	2014-04-26	Autorizado	1998-10-01	1	0	0	0
667717	55233	FLAGYL 500 mg SOLUCION PARA PERFUSION	Metronidazol 500 mg inyectable perfusión 100 ml	500 mg	Bolsa	1	bolsa perfusión	METRONIDAZOL 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01XD01 - Metronidazol	SANOFI AVENTIS S.A.	1979-12-01	0	2024-04-04	Anulado	2024-04-04	1	0	0	0
688960	60536	ROZEX 7,5 MG/G GEL	Metronidazol 7,5 mg/g gel	7,5 mg/g	Tubo	30	g	METRONIDAZOL 7,5 mg	USO CUTÁNEO	GEL	1	D06BX01 - Metronidazol	LABORATORIOS GALDERMA S.A.	1996-01-01	1	2011-10-18	Autorizado	1996-01-01	1	0	0	0
693738	62223	METRONIDAZOL NORMON 250 mg COMPRIMIDOS EFG	Metronidazol 250 mg comprimido	250 mg	Blister	21	comprimido	METRONIDAZOL 250 mg	VÍA ORAL	COMPRIMIDO	1	P01AB01 - Metronidazol	LABORATORIOS NORMON S.A.	1998-10-01	1	2013-05-24	Autorizado	1998-10-01	1	0	0	0
699566	35034	FLAGYL  250 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Metronidazol 250 mg comprimido	250 mg	Blister	21	comprimido	METRONIDAZOL 250 mg	VÍA ORAL	COMPRIMIDO	1	J01XD01 - Metronidazol	LABORATORIOS FIDIA FARMACEUTICA S.L.	1960-12-01	1	2014-01-09	Autorizado	1960-12-01	1	0	0	0
727289	84614	METRONIDAZOL AUROVITAS 250 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Metronidazol 250 mg comprimido	250 mg	Blister	21	comprimido	METRONIDAZOL 250 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	P01AB01 - Metronidazol	AUROVITAS SPAIN, S.A.U.	2019-11-04	1	2020-09-29	Autorizado	2019-11-05	1	0	0	0
758151	47656	FLAGYL 125mg/5 ml SUSPENSION ORAL	Metronidazol 125 mg/5 ml solución/suspensión oral	125 mg/5 ml	Frasco	120	ml	METRONIDAZOL BENZOATO 25 mg	VÍA ORAL	SUSPENSIÓN ORAL	1	J01XD01 - Metronidazol	LABORATORIOS FIDIA FARMACEUTICA S.L.	1969-04-01	1	2012-01-02	Autorizado	1969-04-01	1	0	0	0
758177	34985	FLAGYL 500 mg COMPRIMIDOS VAGINALES	Metronidazol 500 mg óvulo/cápsula/comprimido vaginal	500 mg	Blister	10	cápsula/comprimido vaginal	METRONIDAZOL 500 mg	VÍA VAGINAL	COMPRIMIDO VAGINAL	1	G01AF01 - Metronidazol	LABORATORIOS FIDIA FARMACEUTICA S.L.	1960-11-01	1	2012-01-02	Autorizado	1960-11-01	1	0	0	0
762021	63692	ZIDOVAL 7,5 mg/g GEL VAGINAL	Metronidazol 7,5 mg/g semisólido vaginal	7,5 mg/g	Tubo	40	g	METRONIDAZOL 7,5 mg	VÍA VAGINAL	GEL VAGINAL	1	G01AF01 - Metronidazol	MEDA PHARMA S.L.	2001-02-22	0	2020-11-10	Anulado	2020-11-10	1	0	0	0
764180	89284	INTIZOL VAGINAL 1.000 MG OVULOS	Metronidazol 1.000 mg óvulo/cápsula/comprimido vaginal	1000 mg	Blister	2	óvulo	METRONIDAZOL 1000 mg	VÍA VAGINAL	ÓVULO	1	G01AF01 - Metronidazol	SEID S.A.	2024-02-05	1	2025-12-01	Autorizado	2024-02-06	1	0	0	0
907170	59325	FLAGYL 1500 mg SOLUCION PARA PERFUSION	Metronidazol 1.500 mg inyectable perfusión 300 ml	1.500 mg	Bolsa	1	bolsa perfusión	METRONIDAZOL 5 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J01XD01 - Metronidazol	SANOFI AVENTIS S.A.	1992-12-01	0	2022-12-22	Anulado	2022-12-22	1	0	0	0
935478	63884	METRONIDAZOL VIÑAS 7,5 MG/G GEL	Metronidazol 7,5 mg/g gel	7,5 mg/g	Tubo	30	g	METRONIDAZOL 7,5 mg	USO CUTÁNEO	GEL	1	D06BX01 - Metronidazol	LABORATORIOS VINAS S.A.	2001-05-04	1	2012-01-02	Autorizado	2001-05-04	1	0	0	0
