product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/24/1837/001	747281	ADAMTS13, recombinant-krhn 500 UNT Injection [Adzynma]	2670313	EXACT			2026-02-17
EU/1/24/1837/002	747270	ADAMTS13, recombinant-krhn 1500 UNT Injection [Adzynma]	2670300	EXACT			2026-02-17
