cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
654480	355614-6	ALMOGRAN COMPRIMIDOS RECUBIERTOS	Almotriptán 12,5 mg comprimido	12,5 mg	Blister	6	comprimido	ALMOTRIPTAN 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N02CC05 - Almotriptan	ALMIRALL S.A.S.	0	0	0	0
665241	355614-6IP	ALMOGRAN COMPRIMIDOS RECUBIERTOS	Almotriptán 12,5 mg comprimido	12,5 mg	Blister	6	comprimido	ALMOTRIPTAN 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N02CC05 - Almotriptan	ALMIRALL S.A.S.	0	0	0	0
695762	76943	ALMOTRIPTAN VIATRIS 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Almotriptán 12,5 mg comprimido	12,5 mg	Blister	4	comprimido	ALMOTRIPTAN 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N02CC05 - Almotriptan	VIATRIS LIMITED	0	1	0	0
695763	76943	ALMOTRIPTAN VIATRIS 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Almotriptán 12,5 mg comprimido	12,5 mg	Blister	6	comprimido	ALMOTRIPTAN 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N02CC05 - Almotriptan	VIATRIS LIMITED	0	1	0	0
698077	77527	ALMOTRIPTAN SANDOZ 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Almotriptán 12,5 mg comprimido	12,5 mg	Blister	6	comprimido	ALMOTRIPTAN 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N02CC05 - Almotriptan	SANDOZ FARMACEUTICA S.A.	0	1	0	0
698376	77646	ALMOTRIPTAN NORMON 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Almotriptán 12,5 mg comprimido	12,5 mg	Blister	4	comprimido	ALMOTRIPTAN 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N02CC05 - Almotriptan	LABORATORIOS NORMON S.A.	0	1	0	0
698377	77646	ALMOTRIPTAN NORMON 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Almotriptán 12,5 mg comprimido	12,5 mg	Blister	6	comprimido	ALMOTRIPTAN 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N02CC05 - Almotriptan	LABORATORIOS NORMON S.A.	0	1	0	0
698378	77647	ALMOTRIPTAN KERN PHARMA 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Almotriptán 12,5 mg comprimido	12,5 mg	Blister	4	comprimido	ALMOTRIPTAN 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N02CC05 - Almotriptan	KERN PHARMA S.L.	0	1	0	0
698379	77647	ALMOTRIPTAN KERN PHARMA 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Almotriptán 12,5 mg comprimido	12,5 mg	Blister	6	comprimido	ALMOTRIPTAN 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N02CC05 - Almotriptan	KERN PHARMA S.L.	0	1	0	0
701248	78394	ALMOTRIPTAN STADA 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Almotriptán 12,5 mg comprimido	12,5 mg	Blister	4	comprimido	ALMOTRIPTAN 12,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N02CC05 - Almotriptan	LABORATORIO STADA S.L.	0	1	0	0
