cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
656584	61338	40078694	podofilox Topical Cream	377795	BROAD		podofilox 1.5 MG/G Topical Cream	2026-03-12
656585	58844	19002483	podofilox 5 MG/ML Topical Solution [Wartec]	103528	EXACT			2026-03-30
