codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
045936010	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
045936022	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
045936034	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
045936046	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
045936059	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
045936061	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
045936073	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
045936085	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
045936097	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
045936109	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
045936111	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
045936123	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
045936135	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
045936147	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
045936150	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
045936162	045936	35605888	antihemophilic factor (recombinant) pegylated 1 UNT Injection	1741407	EXACT	auto-linked from EMA 004195		2026-06-12
