cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
638866	58520	PARAPLATIN 450 mg/45 ml SOLUCION PARA PERFUSION	Carboplatino 10 mg/ml inyectable perfusión 45 ml	10 mg/ml inyectable 45 ml	Vial	10	vial para inyección	CARBOPLATINO 10 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	L01XA02 - Carboplatino	BRISTOL MYERS SQUIBB S.A.	0	0	0
639161	58452	PARAPLATIN 150 mg/15 ml SOLUCION PARA PERFUSION	Carboplatino 10 mg/ml inyectable perfusión 15 ml	10 mg/ml inyectable 15 ml	Vial	25	vial para inyección	CARBOPLATINO 10 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	L01XA02 - Carboplatino	BRISTOL MYERS SQUIBB S.A.	0	0	0
664731	62123	CARBOPLATINO PHARMACIA 10 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Carboplatino 10 mg/ml inyectable perfusión 15 ml	10 mg/ml inyectable 15 ml	Vial	1	vial para inyección	CARBOPLATINO 10 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XA02 - Carboplatino	PHARMACIA NOSTRUM S.A.	0	0	0
664732	62123	CARBOPLATINO PHARMACIA 10 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Carboplatino 10 mg/ml inyectable perfusión 45 ml	10 mg/ml inyectable 45 ml	Vial	1	vial para inyección	CARBOPLATINO 10 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XA02 - Carboplatino	PHARMACIA NOSTRUM S.A.	0	0	0
667895	70707	CARBOPLATINO ACCORD 10 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Carboplatino 10 mg/ml inyectable perfusión 5 ml	10 mg/ml inyectable 5 ml	Vial	1	vial para inyección	CARBOPLATINO 10 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XA02 - Carboplatino	ACCORD HEALTHCARE S.L.U.	0	0	0
667896	70707	CARBOPLATINO ACCORD 10 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Carboplatino 10 mg/ml inyectable perfusión 15 ml	10 mg/ml inyectable 15 ml	Vial	1	vial para inyección	CARBOPLATINO 10 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XA02 - Carboplatino	ACCORD HEALTHCARE S.L.U.	0	0	0
667897	70707	CARBOPLATINO ACCORD 10 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Carboplatino 10 mg/ml inyectable perfusión 45 ml	10 mg/ml inyectable 45 ml	Vial	1	vial para inyección	CARBOPLATINO 10 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XA02 - Carboplatino	ACCORD HEALTHCARE S.L.U.	0	0	0
679568	70707	CARBOPLATINO ACCORD 10 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Carboplatino 10 mg/ml inyectable perfusión 60 ml	10 mg/ml inyectable 60 ml	Vial	1	vial para inyección	CARBOPLATINO 10 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XA02 - Carboplatino	ACCORD HEALTHCARE S.L.U.	0	0	0
691497	76092	CARBOPLATINO KABI 10 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Carboplatino 10 mg/ml inyectable perfusión 5 ml	10 mg/ml inyectable 5 ml	Vial	1	vial para inyección	CARBOPLATINO 10 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XA02 - Carboplatino	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0
691499	76092	CARBOPLATINO KABI 10 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Carboplatino 10 mg/ml inyectable perfusión 45 ml	10 mg/ml inyectable 45 ml	Vial	1	vial para inyección	CARBOPLATINO 10 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XA02 - Carboplatino	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0
