cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
607501	86916	TRABECTEDINA TEVA 0,25 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Trabectedina 0,25 mg inyectable perfusión	0,25 mg	Vial	1	vial para inyección	TRABECTEDINA 0,25 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CX01 - Trabectedina	TEVA B.V.	0	0	0
659927	07417001	YONDELIS 0,25 mg POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION	Trabectedina 0,25 mg inyectable perfusión	0,25 mg	Vial	1	vial para inyección	TRABECTEDINA 0.25 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CX01 - Trabectedina	PHARMA MAR S.A.	0	0	0
659928	07417002	YONDELIS 1 mg POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION	Trabectedina 1 mg inyectable perfusión	1 mg	Vial	1	vial para inyección	TRABECTEDINA 1 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CX01 - Trabectedina	PHARMA MAR S.A.	0	0	0
735817	86917	TRABECTEDINA TEVA 1 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Trabectedina 1 mg inyectable perfusión	1 mg	Vial	1	vial para inyección	TRABECTEDINA 1 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CX01 - Trabectedina	TEVA B.V.	0	0	0
760141	88407	TRABECTEDINA SUN 0,25 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSIÓN EFG	Trabectedina 0,25 mg inyectable perfusión	0,25 mg	Vial	1	vial para inyección	TRABECTEDINA 0,25 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CX01 - Trabectedina	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	0	0	0
760142	88408	TRABECTEDINA SUN 1 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Trabectedina 1 mg inyectable perfusión	1 mg	Vial	1	vial para inyección	TRABECTEDINA 1 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CX01 - Trabectedina	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	0	0	0
762908	88898	TRABECTEDINA EVER PHARMA 0,25 MG POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN EFG	Trabectedina 0,25 mg inyectable perfusión	0,25 mg	Vial	1	vial para inyección	TRABECTEDINA 0,25 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CX01 - Trabectedina	EVER VALINJECT GMBH	0	0	0
762909	88899	TRABECTEDINA EVER PHARMA 1 MG POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN EFG	Trabectedina 1 mg inyectable perfusión	1 mg	Vial	1	vial para inyección	TRABECTEDINA 1 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CX01 - Trabectedina	EVER VALINJECT GMBH	0	0	0
763747	89148	TRABECTEDINA STADA 0,25 MG POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN EFG	Trabectedina 0,25 mg inyectable perfusión	0,25 mg	Vial	1	vial para inyección	TRABECTEDINA 0,25 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CX01 - Trabectedina	LABORATORIO STADA S.L.	0	0	0
763749	89147	TRABECTEDINA STADA 1 MG POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN EFG	Trabectedina 1 mg inyectable perfusión	1.000 mg	Vial	1	vial para inyección	TRABECTEDINA 1000 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CX01 - Trabectedina	LABORATORIO STADA S.L.	0	0	0
767555	1241902001	TRABECTEDINA ACCORD 0,25 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Trabectedina 0,25 mg inyectable perfusión	0,25 mg	Vial	1	vial para inyección	TRABECTEDINA 0,25 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CX01 - Trabectedina	ACCORD HEALTHCARE S.L.U.	0	0	0
767556	1241902002	TRABECTEDINA ACCORD 1 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG	Trabectedina 1 mg inyectable perfusión	1 mg	Vial	1	vial para inyección	TRABECTEDINA 1 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01CX01 - Trabectedina	ACCORD HEALTHCARE S.L.U.	0	0	0
