cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
661483	70067	CAPENON 20 mg/5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino 20 mg/5 mg comprimido	20 mg/5 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 20 mg|AMLODIPINO BESILATO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	2	C09DB02 - Olmesartan medoxomilo y amlodipino	DAIICHI SANKYO ESPANA S.A.	2008-09-16	1	2011-02-11	Autorizado	2008-09-16	1	0	0	0
661490	70070	CAPENON 40 mg/5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino 40 mg/5 mg comprimido	40 mg/5 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 40 mg|AMLODIPINO BESILATO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	2	C09DB02 - Olmesartan medoxomilo y amlodipino	DAIICHI SANKYO ESPANA S.A.	2008-09-16	1	2011-02-11	Autorizado	2008-09-16	1	0	0	0
661492	70072	SEVIKAR 40 mg/5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino 40 mg/5 mg comprimido	40 mg/5 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 40 mg|AMLODIPINO BESILATO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	2	C09DB02 - Olmesartan medoxomilo y amlodipino	DAIICHI SANKYO ESPANA S.A.	2008-09-16	1	2011-05-26	Autorizado	2008-09-16	1	0	0	0
661503	70079	SEVIKAR 20 mg/5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino 20 mg/5 mg comprimido	20 mg/5 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 20 mg|AMLODIPINO BESILATO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	2	C09DB02 - Olmesartan medoxomilo y amlodipino	DAIICHI SANKYO ESPANA S.A.	2008-09-17	1	2011-05-26	Autorizado	2008-09-17	1	0	0	0
661534	70094	BALZAK 40mg/5mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino 40 mg/5 mg comprimido	40 mg/5 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 40 mg|AMLODIPINO BESILATO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	2	C09DB02 - Olmesartan medoxomilo y amlodipino	MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG S.A.	2008-09-26	1	2011-06-01	Autorizado	2008-09-26	1	0	0	0
661535	70091	BALZAK 20mg/5mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino 20 mg/5 mg comprimido	20 mg/5 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 20 mg|AMLODIPINO BESILATO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	2	C09DB02 - Olmesartan medoxomilo y amlodipino	MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG S.A.	2008-09-26	1	2011-06-01	Autorizado	2008-09-26	1	0	0	0
672025	70069	SEVIKAR 40 mg/10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino 40 mg/10 mg comprimido	40 mg/10 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 40 mg|AMLODIPINO BESILATO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	2	C09DB02 - Olmesartan medoxomilo y amlodipino	DAIICHI SANKYO ESPANA S.A.	2008-09-16	1	2011-06-02	Autorizado	2008-09-16	1	0	0	0
672035	70071	CAPENON 40 mg/10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino 40 mg/10 mg comprimido	40 mg/10 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 40 mg|AMLODIPINO BESILATO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	2	C09DB02 - Olmesartan medoxomilo y amlodipino	DAIICHI SANKYO ESPANA S.A.	2008-09-16	1	2011-10-28	Autorizado	2008-09-16	1	0	0	0
672044	70096	BALZAK 40mg/10mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Olmesartán/Amlodipino 40 mg/10 mg comprimido	40 mg/10 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 40 mg|AMLODIPINO BESILATO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	2	C09DB02 - Olmesartan medoxomilo y amlodipino	MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG S.A.	2008-09-26	1	2011-06-01	Autorizado	2008-09-26	1	0	0	0
719167	82461	OLMESARTAN/AMLODIPINO STADA 20 MG/5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Olmesartán/Amlodipino 20 mg/5 mg comprimido	20 mg/5 mg	Blister	28	comprimido	OLMESARTAN MEDOXOMILO 20 mg|AMLODIPINO BESILATO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	2	C09DB02 - Olmesartan medoxomilo y amlodipino	LABORATORIO STADA S.L.	2017-10-02	1	2018-07-10	Autorizado	2017-10-03	1	0	0	0
