codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
051913010	051913	WELIREG	40 mg - Compressa rivestita con film - Uso orale - Blister (Al/Al) - 30 compresse	BELZUTIFAN	BELZUTIFAN	40	milligrammi	Compressa rivestita con film	L01XX74	MERCK SHARP & DOHME B.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051913022	051913	WELIREG	40 mg - Compressa rivestita con film - Uso orale - Blister (Al/Al) - 90 (3 x 30) compresse (confezione multipla)	BELZUTIFAN	BELZUTIFAN	40	milligrammi	Compressa rivestita con film	L01XX74	MERCK SHARP & DOHME B.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
