product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
10-0048-01	45776968	Kentucky bluegrass pollen extract 300 IR / orchard grass pollen extract 300 IR / perennial rye grass pollen extract 300 IR / sweet vernal grass pollen extract 300 IR / Timothy grass pollen extract 300 IR Sublingual Tablet	1550713				
10-0048-01	45776968	Kentucky bluegrass pollen extract 300 IR / orchard grass pollen extract 300 IR / perennial rye grass pollen extract 300 IR / sweet vernal grass pollen extract 300 IR / Timothy grass pollen extract 300 IR Sublingual Tablet	1550713				
10-0049-01	45776972	Kentucky bluegrass pollen extract 300 IR / orchard grass pollen extract 300 IR / perennial rye grass pollen extract 300 IR / sweet vernal grass pollen extract 300 IR / Timothy grass pollen extract 300 IR Sublingual Tablet [Oralair 300]	1550720				
10-0049-02	45776972	Kentucky bluegrass pollen extract 300 IR / orchard grass pollen extract 300 IR / perennial rye grass pollen extract 300 IR / sweet vernal grass pollen extract 300 IR / Timothy grass pollen extract 300 IR Sublingual Tablet [Oralair 300]	1550720				
