product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/10/612/001	Revolade	EU/1/10/612/001	11-MAR-10	EMEA/H/C/001110	25 mg	Film-coated tablet	25 mg	PA/Al/PVC/Al blister, N14	14
EU/1/10/612/002	Revolade	EU/1/10/612/002	11-MAR-10	EMEA/H/C/001110	25 mg	Film-coated tablet	25 mg	PA/Al/PVC/Al blister, N28	28
EU/1/10/612/003	Revolade	EU/1/10/612/003	11-MAR-10	EMEA/H/C/001110	25 mg	Film-coated tablet	25 mg	PA/Al/PVC/Al blister, N84	84
EU/1/10/612/004	Revolade	EU/1/10/612/004	11-MAR-10	EMEA/H/C/001110	50 mg	Film-coated tablet	50 mg	PA/Al/PVC/Al blister, N14	14
EU/1/10/612/005	Revolade	EU/1/10/612/005	11-MAR-10	EMEA/H/C/001110	50 mg	Film-coated tablet	50 mg	PA/Al/PVC/Al blister, N28	28
EU/1/10/612/006	Revolade	EU/1/10/612/006	11-MAR-10	EMEA/H/C/001110	50 mg	Film-coated tablet	50 mg	PA/Al/PVC/Al blister, N84	84
EU/1/10/612/007	Revolade	EU/1/10/612/007	11-MAR-10	EMEA/H/C/001110	75 mg	Film-coated tablet	75 mg	PA/Al/PVC/Al blister, N14	14
EU/1/10/612/008	Revolade	EU/1/10/612/008	11-MAR-10	EMEA/H/C/001110	75 mg	Film-coated tablet	75 mg	PA/Al/PVC/Al blister, N28	28
EU/1/10/612/009	Revolade	EU/1/10/612/009	11-MAR-10	EMEA/H/C/001110	75 mg	Film-coated tablet	75 mg	PA/Al/PVC/Al blister, N84	84
EU/1/10/612/010	Revolade	EU/1/10/612/010	11-MAR-10	EMEA/H/C/001110	12.5 mg	Film-coated tablet	12,5 mg	PA/Al/PVC/Al blister, N14	14
EU/1/10/612/011	Revolade	EU/1/10/612/011	11-MAR-10	EMEA/H/C/001110	12.5 mg	Film-coated tablet	12,5 mg	PA/Al/PVC/Al blister, N28	28
EU/1/10/612/012	Revolade	EU/1/10/612/012	11-MAR-10	EMEA/H/C/001110	12.5 mg	Film-coated tablet	12,5 mg	PA/Al/PVC/Al blister, N84	84
EU/1/10/612/013	Revolade	EU/1/10/612/013	11-MAR-10	EMEA/H/C/001110	25 mg	Powder for oral suspension	25 mg	PET/OPA/AL/LDPE sachet, N30	30
