cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
725865	84165	AMBROXOL STADA 6 MG/ML JARABE EFG	Ambroxol 6 mg/ml solución/suspensión oral	6 mg/ml	Frasco	250	ml	AMBROXOL HIDROCLORURO 6 mg	VÍA ORAL	JARABE	1	R05CB06 - Ambroxol	LABORATORIO STADA S.L.	2019-05-24	1	2019-12-05	Autorizado	2019-05-25	1	0	0	0
729041	85305	AMBROXOL ALDO-UNION 15 MG/2 ML SOLUCION ORAL O CONCENTRADO PARA INHALACION POR NEBULIZADOR	Ambroxol 7,5 mg/ml solución/suspensión oral/inhalación pulmonar	15 mg/2 ml	Ampolla	30	ml	AMBROXOL HIDROCLORURO 7,5 mg	VÍA ORAL|VÍA INHALATORIA	SOLUCIÓN ORAL O CONCENTRADO PARA INHALACIÓN POR NEBULIZADOR	1	R05CB06 - Ambroxol	LABORATORIO ALDO UNION S.L.	2020-07-29	1	2021-02-10	Autorizado	2020-07-30	1	0	0	0
731723	68110	MUCOSAN 6 MG/ML JARABE	Ambroxol 6 mg/ml solución/suspensión oral	6 mg/ml	Frasco	100	ml	AMBROXOL HIDROCLORURO 6 mg	VÍA ORAL	JARABE	1	R05CB06 - Ambroxol	OPELLA HEALTHCARE SPAIN S.L.	2006-10-26	0	2023-11-29	Autorizado	2006-10-26	0	0	0	0
732183	86392	AMBROXOL CINFA 6 MG/ML JARABE	Ambroxol 6 mg/ml solución/suspensión oral	6 mg/ml	Frasco	200	ml	AMBROXOL HIDROCLORURO 6 mg	VÍA ORAL	JARABE	1	R05CB06 - Ambroxol	LABORATORIOS CINFA S.A.	2021-11-11	1	2022-08-12	Autorizado	2021-11-12	0	0	0	0
732408	86434	BROXIVAN 3 MG/ML SOLUCION ORAL EFG	Ambroxol 3 mg/ml solución/suspensión oral	3 mg/ml	Frasco	150	ml	AMBROXOL HIDROCLORURO 3 mg	VÍA ORAL	SOLUCIÓN ORAL	1	R05CB06 - Ambroxol	MEDOCHEMIE IBERIA S.A.	2021-12-09	1	2022-10-20	Autorizado	2021-12-10	1	0	0	0
732409	86435	BROXIVAN 6 MG/ML SOLUCION ORAL EFG	Ambroxol 6 mg/ml solución/suspensión oral	6 mg/ml	Frasco	200	ml	AMBROXOL HIDROCLORURO 6 mg	VÍA ORAL	SOLUCIÓN ORAL	1	R05CB06 - Ambroxol	MEDOCHEMIE IBERIA S.A.	2021-12-09	1	2022-09-13	Autorizado	2021-12-10	1	0	0	0
756833	56156	MUCOSAN PEDIATRICO 3 mg/ml JARABE	Ambroxol 3 mg/ml solución/suspensión oral	3 mg/ml	Frasco	200	ml	AMBROXOL HIDROCLORURO 3 mg	VÍA ORAL	JARABE	1	R05CB06 - Ambroxol	OPELLA HEALTHCARE SPAIN S.L.	1983-03-01	1	2011-10-25	Autorizado	1983-03-01	0	0	0	0
757252	56357	MOTOSOL 3mg/ml JARABE	Ambroxol 3 mg/ml solución/suspensión oral	3 mg/ml	Frasco	200	ml	AMBROXOL HIDROCLORURO 3 mg	VÍA ORAL	JARABE	1	R05CB06 - Ambroxol	OPELLA HEALTHCARE SPAIN S.L.	1984-11-01	0	2023-01-19	Autorizado	1984-11-01	0	0	0	0
828509	64999	APOXOL 3 MG/ML JARABE EFG	Ambroxol 3 mg/ml solución/suspensión oral	3 mg/ml	Frasco	200	ml	AMBROXOL 3 mg	VÍA ORAL	JARABE	1	R05CB06 - Ambroxol	AUROVITAS SPAIN, S.A.U.	2002-09-23	1	2011-04-28	Autorizado	2002-09-23	0	0	0	0
872390	63790	AMBROXOL NORMON 3 mg/ml SOLUCION ORAL EFG	Ambroxol 3 mg/ml solución/suspensión oral	3 mg/ml	Frasco	200	ml	AMBROXOL HIDROCLORURO 3 mg	VÍA ORAL	JARABE	1	R05CB06 - Ambroxol	LABORATORIOS NORMON S.A.	2001-03-30	1	2011-10-20	Autorizado	2001-03-30	1	0	0	0
880492	59170	MUCOSAN 60 mg polvo para solución oral	Ambroxol 60 mg solución/suspensión oral sobre	60 mg	Sobre	20	sobre	AMBROXOL HIDROCLORURO 60 mg	VÍA ORAL	GRANULADO	1	R05CB06 - Ambroxol	OPELLA HEALTHCARE SPAIN S.L.	1991-11-01	0	2023-11-08	Anulado	2023-11-08	0	0	0	0
958116	56154	MUCOSAN 30 mg COMPRIMIDOS	Ambroxol 30 mg comprimido	30 mg	Blister	20	comprimido	AMBROXOL HIDROCLORURO 30 mg	VÍA ORAL	COMPRIMIDO	1	R05CB06 - Ambroxol	OPELLA HEALTHCARE SPAIN S.L.	1983-04-01	0	2024-03-18	Anulado	2024-03-18	0	0	0	0
958124	56155	MOTOSOL 7,5 mg/ml SOLUCION INYECTABLE	Ambroxol 15 mg inyectable 2 ml	15 mg	Ampolla	10	ampolla para inyección	AMBROXOL HIDROCLORURO 7.5 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	R05CB06 - Ambroxol	OPELLA HEALTHCARE SPAIN S.L.	1983-03-01	1	2011-10-25	Autorizado	1983-03-01	1	0	0	0
958678	56197	NAXPA 3 mg/ml JARABE	Ambroxol 3 mg/ml solución/suspensión oral	3 mg/ml	Frasco	200	ml	AMBROXOL HIDROCLORURO 3 mg	VÍA ORAL	JARABE	1	R05CB06 - Ambroxol	FERRER INTERNACIONAL S.A.	1984-03-01	0	2018-12-05	Anulado	2018-12-05	0	0	0	0
963421	56538	MUCIBRÓN 3 mg/ ml SOLUCIÓN ORAL.	Ambroxol 3 mg/ml solución/suspensión oral	3 mg/ml	Frasco	200	ml	AMBROXOL HIDROCLORURO 3 mg	VÍA ORAL	SOLUCIÓN ORAL	1	R05CB06 - Ambroxol	LABORATORIOS NORMON S.A.	1985-12-01	1	2011-10-20	Autorizado	1985-12-01	0	0	0	0
991554	58471	DINOBROXOL 3 mg/ ml JARABE	Ambroxol 3 mg/ml solución/suspensión oral	3 mg/ml	Frasco	200	ml	AMBROXOL HIDROCLORURO 3 mg	VÍA ORAL	JARABE	1	R05CB06 - Ambroxol	WAAS ANITA S.A.	1990-09-01	1	2012-01-02	Autorizado	1990-09-01	0	0	0	0
999999	62190	AMBROXOL RATIOPHARM 3 mg/ ml JARABE EFG	Ambroxol 3 mg/ml solución/suspensión oral	3 mg/ml	Frasco	200	ml	AMBROXOL HIDROCLORURO 3 mg	VÍA ORAL	JARABE	1	R05CB06 - Ambroxol	RATIOPHARM ESPANA S.A.	1998-09-01	0	2022-11-03	Anulado	2022-11-03	0	0	0	0
