cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
656245	68110	19105915	ambroxol 6 MG/ML Oral Solution	423420	EXACT			
674788	63590	19105979	ambroxol 15 MG/ML Oral Solution	424259	EXACT			
678649	63626	19105979	ambroxol 15 MG/ML Oral Solution	424259	EXACT			
693321	60102	19088191	ambroxol 75 MG Extended Release Oral Capsule	246655				
696278	60102	19088191	ambroxol 75 MG Extended Release Oral Capsule	246655				
707797	80208	36883849	Ambroxol 20 MG Oral Lozenge	OMOP997717				
708949	80439	36883849	Ambroxol 20 MG Oral Lozenge	OMOP997717				
720018	63626	19105979	ambroxol 15 MG/ML Oral Solution	424259	EXACT			
722321	83276	19105915	ambroxol 6 MG/ML Oral Solution	423420	BROAD			
725865	84165	19105915	ambroxol 6 MG/ML Oral Solution	423420	EXACT			
729041	85305	19088167	ambroxol	625	BROAD			
731723	68110	19105915	ambroxol 6 MG/ML Oral Solution	423420	EXACT			
732183	86392	19105915	ambroxol 6 MG/ML Oral Solution	423420	EXACT			
732408	86434	19088169	ambroxol 3 MG/ML Oral Solution	246141	EXACT			
732409	86435	19105915	ambroxol 6 MG/ML Oral Solution	423420	BROAD			
756833	56156	19105640	ambroxol 3 MG/ML Oral Suspension	421910	EXACT			
757252	56357	19105640	ambroxol 3 MG/ML Oral Suspension	421910	EXACT			
828509	64999	19105640	ambroxol 3 MG/ML Oral Suspension	421910	EXACT			
872390	63790	19088169	ambroxol 3 MG/ML Oral Solution	246141	EXACT			
963421	56538	19088169	ambroxol 3 MG/ML Oral Solution	246141	EXACT			
991554	58471	19105640	ambroxol 3 MG/ML Oral Suspension	421910	EXACT			
