codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
033219015	033219	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
033219027	033219	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
033219039	033219	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
038611024	038611	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
038611036	038611	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
038612026	038612	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
038612038	038612	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
038613028	038613	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
038613030	038613	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
038622015	038622	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039118017	039118	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039119019	039119	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039238011	039238	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039238023	039238	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039238035	039238	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039276011	039276	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039276023	039276	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039276035	039276	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039278015	039278	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039278027	039278	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039278039	039278	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039468018	039468	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039468020	039468	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039468032	039468	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039795012	039795	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039795024	039795	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039795036	039795	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039874019	039874	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039874021	039874	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039874033	039874	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039972017	039972	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039972029	039972	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039972031	039972	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039974011	039974	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039974023	039974	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039974035	039974	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
039983010	039983	19080125	latanoprost 0.05 MG/ML Ophthalmic Solution	314072	EXACT	auto-linked from EMA 005933		2026-06-12
