cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
732719	86529	36249934	5 ML protamine sulfate (USP) 10 MG/ML Injection	1796672	EXACT			2026-03-28
654755	45777	36249934	5 ML protamine sulfate (USP) 10 MG/ML Injection	1796672	EXACT			2026-03-28
